name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
L'wzaar Seafood Market,Seafood,4.3,Very Good,203,QR,300,4,Katara,"Katara, Doha",Doha,,166,25.3582865209,51.5268931165,0,0
La Casa Twenty Eight,Continental,4.3,Very Good,114,QR,300,4,"Medina Centrale, Pearl Qatar","Medina Centrale, Pearl Qatar, Doha",Doha,,166,25.3687655437,51.5518024564,0,0
Indi Grill,"International, Indian",4.2,Very Good,171,QR,150,4,Al Sadd,"Al Sadd, Doha",Doha,,166,25.2858550000,51.5050360000,0,0
Spice & Sizzle,"Pakistani, Mughlai, Chinese, Thai",4.2,Very Good,400,QR,170,4,Salwa Road,"Salwa Road, Doha",Doha,,166,25.2636588544,51.4963725954,1,0
Applebee's,"American, Tex-Mex, Burger",4.2,Very Good,274,QR,220,4,"City Center Mall, Dafna","City Center Mall, Dafna, Doha",Doha,,166,25.3248635545,51.5292913467,0,0
Zaatar W Zeit,"Lebanese, Healthy Food",4.2,Very Good,229,QR,110,3,Souq Waqif,"Souq Waqif, Doha",Doha,,166,25.2866201488,51.5327916294,1,0
Sumo Sushi & Bento,"Japanese, Sushi",4.2,Very Good,150,QR,150,4,"Doha Festival City, Umm Salal Mohammed","Doha Festival City, Umm Salal Mohammed, Doha",Doha,,166,25.3862805602,51.4417651668,0,0
Maharaja Darbar Restaurant,North Indian,4.2,Very Good,223,QR,85,3,"Plaza Mall (Asian Town), Mesaimeer","Plaza Mall (Asian Town), Mesaimeer, Doha",Doha,,166,25.1849551193,51.4631527662,1,0
Chi'Zen,"Chinese, Asian",4.2,Very Good,205,QR,280,4,"Oryx Rotana,Umm Ghuwailina","Oryx Rotana,Umm Ghuwailina, Doha",Doha,,166,25.2668279443,51.5544313565,0,1
ISLA,Mexican,4.2,Very Good,131,QR,250,4,Pearl Qatar,"Pearl Qatar, Doha",Doha,,166,25.3665767454,51.5402582288,0,0
The Village Restaurant,"Indian, Iranian",4.2,Very Good,238,QR,250,4,"The Village, Salwa Road","The Village, Salwa Road, Doha",Doha,,166,25.2653947084,51.4980680868,0,0
Little Yee Hwa,"Korean, Japanese, Sushi",4.2,Very Good,136,QR,90,3,Fereej Bin Mahmoud,"Fereej Bin Mahmoud, Doha",Doha,,166,25.2844238018,51.5115109831,0,0
The Butcher Shop & Grill,Steak,4.3,Very Good,222,QR,250,4,"Villaggio, Al Waab","Villaggio, Al Waab, Doha",Doha,,166,25.2608156386,51.4438777417,0,0
Trader Vic's - Hilton,"Finger Food, Asian, Sushi",4.2,Very Good,250,QR,450,4,"Hilton, Dafna","Hilton, Dafna, Doha",Doha,,166,25.3261410000,51.5395950000,0,1
Choices - Oryx Rotana,"Sushi, International",4.3,Very Good,174,QR,450,4,"Oryx Rotana,Umm Ghuwailina","Oryx Rotana,Umm Ghuwailina, Doha",Doha,,166,25.2684710000,51.5542770000,0,0
Paul,"French, Cafe, Bakery",4.2,Very Good,186,QR,250,4,"Villaggio, Al Waab","Villaggio, Al Waab, Doha",Doha,,166,25.2582355529,51.4433181658,0,0
Tamarind Indian,Indian,4.2,Very Good,188,QR,400,4,"Lagoona Mall, Westbay","Lagoona Mall, Westbay, Doha",Doha,,166,25.3776399948,51.5256395191,1,0
41 Degrees WS Grill,"American, Salad",4.2,Very Good,106,QR,230,4,"Shoumoukh Towers, Fereej Bin Mahmoud","Shoumoukh Towers, Fereej Bin Mahmoud, Doha",Doha,,166,25.2807073526,51.5073495358,0,0
P.F. Chang's,"Asian, Chinese",4.2,Very Good,78,QR,220,4,"Gulf Mall, Al Gharafa","Gulf Mall, Al Gharafa, Doha",Doha,,166,25.3348345654,51.4614616334,0,0
Shanghai Club - Shangri-La Hotel,"Cantonese, Chinese",4.2,Very Good,71,QR,400,4,"Shangri-La Hotel, Dafna","Shangri-La Hotel, Dafna, Doha",Doha,,166,25.3243540000,51.5329640000,0,0
Roti & Boti,Indian,4.1,Very Good,924,QR,160,4,Umm Ghuwailina,"Umm Ghuwailina, Doha",Doha,,166,25.2828664782,51.5469235182,1,0
Zaitoon Restaurant & Grills,"Indian, Chinese, Arabian, Fast Food, Kebab, Middle Eastern",4.1,Very Good,455,QR,75,3,Al Ghanim,"Al Ghanim, Doha",Doha,,166,25.2864491717,51.5410682559,1,0
Kakori House,"North Indian, Indian",4.1,Very Good,336,QR,150,4,"Quality Mall, Nuaija","Quality Mall, Nuaija, Doha",Doha,,166,25.2518765251,51.5170128644,1,0
Afghan Brothers Restaurant,"Khaleeji, Afghani",4.1,Very Good,248,QR,85,3,Al Nasr,"Al Nasr, Doha",Doha,,166,25.2730191344,51.4956755564,1,0
Emirgan Sutis,Turkish,4.1,Very Good,208,QR,250,4,"Al Emadi Financial Square, Al Hilal","Al Emadi Financial Square, Al Hilal, Doha",Doha,,166,25.2624114498,51.5269906819,1,0
Shake Shack,"Fast Food, American",4.1,Very Good,251,QR,105,3,"Villaggio, Al Waab","Villaggio, Al Waab, Doha",Doha,,166,25.2604229743,51.4439810067,0,0
Zaoq,Pakistani,4.1,Very Good,219,QR,150,4,"Ezdan Mall, Al Gharafa","Ezdan Mall, Al Gharafa, Doha",Doha,,166,25.3334915284,51.4620205387,1,0
The Cheesecake Factory,"American, Desserts",4.1,Very Good,111,QR,250,4,"Doha Festival City, Umm Salal Mohammed","Doha Festival City, Umm Salal Mohammed, Doha",Doha,,166,25.3842923004,51.4422298595,0,0
Three Peppers Restaurant,"Chinese, Asian",4.1,Very Good,179,QR,120,4,Old Airport Area,"Old Airport Area, Doha",Doha,,166,25.2556651157,51.5626690909,0,0
Max's Restaurant,Filipino,4.1,Very Good,116,QR,150,4,Al Muntazah,"Al Muntazah, Doha",Doha,,166,25.2749188751,51.5259912238,0,0
Vapiano,"Italian, Cafe",4.1,Very Good,212,QR,150,4,"The Gate, Dafna","The Gate, Dafna, Doha",Doha,,166,25.3216199124,51.5261374041,0,0
Neo,"Japanese, Sushi, Chinese, Continental",4.1,Very Good,181,QR,300,4,Al Nasr,"Al Nasr, Doha",Doha,,166,25.2695439813,51.5056409687,0,0
The French Olive,"Italian, French",4.2,Very Good,147,QR,250,4,"Barwa Towers, Al Sadd","Barwa Towers, Al Sadd, Doha",Doha,,166,25.2857088743,51.5051735938,0,0
Texas Roadhouse,"Steak, American, Burger",4.1,Very Good,105,QR,275,4,"Mall of Qatar, Al Gharafa","Mall of Qatar, Al Gharafa, Doha",Doha,,166,25.3266367168,51.3511742279,0,0
Zaman Al Khair Restaurant,"Arabian, Syrian",4.1,Very Good,107,QR,150,4,Al Wakrah,"Al Wakrah, Doha",Doha,,166,25.1855725457,51.5995595232,0,0
Layali,Lebanese,4.2,Very Good,103,QR,250,4,"Lagoona Mall, Westbay","Lagoona Mall, Westbay, Doha",Doha,,166,25.3778093285,51.5258343145,0,0
Shebestan Palace,Iranian,4.1,Very Good,147,QR,250,4,Al Nasr,"Al Nasr, Doha",Doha,,166,25.2806852215,51.5041322261,0,0
Emirgan Sutis,Turkish,4.1,Very Good,94,QR,250,4,Pearl Qatar,"Pearl Qatar, Doha",Doha,,166,25.3712623915,51.5469174832,1,0
Kebab King,"Indian, Arabian",4.1,Very Good,125,QR,120,4,Bin Omran,"Bin Omran, Doha",Doha,,166,25.3096889385,51.4964778721,0,0
Cactus Senshi,"Sushi, Japanese, Arabian",4.1,Very Good,111,QR,200,4,"Shoumoukh Towers, Fereej Bin Mahmoud","Shoumoukh Towers, Fereej Bin Mahmoud, Doha",Doha,,166,25.2807173570,51.5073264018,1,0
Parisa,Iranian,4.1,Very Good,61,QR,280,4,Souq Waqif,"Souq Waqif, Doha",Doha,,166,25.2875159560,51.5333525464,0,0
Jasmine Thai Restaurant,Thai,4.1,Very Good,94,QR,200,4,Souq Waqif,"Souq Waqif, Doha",Doha,,166,25.2877924271,51.5320241824,0,0
Carluccio's,Italian,4.1,Very Good,66,QR,200,4,"Mall of Qatar, Al Gharafa","Mall of Qatar, Al Gharafa, Doha",Doha,,166,25.3266855079,51.3511269540,0,0
TWG Tea Salon & Boutique,"French, Cafe, Asian",4.1,Very Good,33,QR,200,4,"Mall of Qatar, Al Gharafa","Mall of Qatar, Al Gharafa, Doha",Doha,,166,25.3249693206,51.3500212133,0,0
The Cheesecake Factory,"American, Desserts",4.0,Very Good,94,QR,250,4,"Villaggio, Al Waab","Villaggio, Al Waab, Doha",Doha,,166,25.2570535892,51.4419522509,0,0
Eatopia,"International, Middle Eastern, Sushi, Burger, Pizza, Italian, Desserts, Bakery",4.0,Very Good,311,QR,150,4,"The Gate, Dafna","The Gate, Dafna, Doha",Doha,,166,25.3265015561,51.5257538483,1,0
Kababs & Kurries,North Indian,4.0,Very Good,188,QR,135,4,"Zero One Mall, Ain Khalid","Zero One Mall, Ain Khalid, Doha",Doha,,166,25.2251723134,51.4773356169,1,0
Romano's Macaroni Grill,Italian,4.0,Very Good,156,QR,200,4,"Villaggio, Al Waab","Villaggio, Al Waab, Doha",Doha,,166,25.2610842870,51.4434103668,0,0
Seasonal Tastes - The Westin Doha Hotel & Spa,"International, Sushi",4.0,Very Good,157,QR,400,4,"The Westin Doha Hotel & Spa, Fereej Bin Mahmoud","The Westin Doha Hotel & Spa, Fereej Bin Mahmoud, Doha",Doha,,166,25.2761800000,51.5129090000,0,0
800 Degrees Neapolitan Pizzeria,Pizza,3.9,Good,301,QR,150,4,"Doha Festival City, Umm Salal Mohammed","Doha Festival City, Umm Salal Mohammed, Doha",Doha,,166,25.3867503590,51.4422104135,0,0
Nando's,Portuguese,4.0,Very Good,223,QR,220,4,"Al Emadi Financial Square, Al Hilal","Al Emadi Financial Square, Al Hilal, Doha",Doha,,166,25.2623189703,51.5257350728,0,0
Olive Oil - City Centre Rotana Doha,"International, Sushi",4.0,Very Good,130,QR,300,4,"City Centre Rotana Doha, Westbay","City Centre Rotana Doha, Westbay, Doha",Doha,25522,166,25.3243085960,51.5332432970,0,1
Jones The Grocer,"Healthy Food, British, Burger",4.0,Very Good,234,QR,250,4,"The Gate, Dafna","The Gate, Dafna, Doha",Doha,,166,25.3236092029,51.5271050110,0,0
Turkey Restaurant,Turkish,4.0,Very Good,167,QR,65,3,Old Airport Area,"Old Airport Area, Doha",Doha,,166,25.2541319849,51.5626573563,0,0
Fuddruckers,"American, Fast Food, Burger",4.0,Very Good,162,QR,150,4,Dafna,"Dafna, Doha",Doha,,166,25.3120972920,51.5132581070,0,0
Biella,"Italian, Pizza",4.0,Very Good,136,QR,200,4,"The Mall, Old Airport Area","The Mall, Old Airport Area, Doha",Doha,,166,25.2531449611,51.5372196212,1,0
Remman Cafe,Lebanese,4.0,Very Good,133,QR,200,4,"Ezdan Hotel West Bay,Dafna","Ezdan Hotel West Bay,Dafna, Doha",Doha,,166,25.3175897108,51.5204621851,0,0
Bandar Aden Restaurant,Khaleeji,4.0,Very Good,163,QR,100,3,Souq Waqif,"Souq Waqif, Doha",Doha,,166,25.2894518469,51.5329820663,0,0
Oishi Sushi,"Japanese, Sushi",4.0,Very Good,106,QR,270,4,"Royal Plaza Mall, Al Sadd","Royal Plaza Mall, Al Sadd, Doha",Doha,,166,25.2815610637,51.5015180781,0,0
Brioche Dorée,"French, Desserts",4.0,Very Good,124,QR,210,4,"Gulf Mall, Al Gharafa","Gulf Mall, Al Gharafa, Doha",Doha,,166,25.3362427382,51.4606247842,0,0
Mamig,"Lebanese, Middle Eastern",4.0,Very Good,143,QR,300,4,Katara,"Katara, Doha",Doha,,166,25.3604212384,51.5281426907,0,0
Triangle,"American, Italian",4.0,Very Good,110,QR,200,4,"Medina Centrale, Pearl Qatar","Medina Centrale, Pearl Qatar, Doha",Doha,,166,25.3692414695,51.5514541045,0,0
Biella,"Italian, Pizza",4.0,Very Good,113,QR,200,4,"City Center Mall, Dafna","City Center Mall, Dafna, Doha",Doha,,166,25.3251414556,51.5292219445,1,0
L2 - DoubleTree by Hilton,International,4.0,Very Good,74,QR,200,4,"DoubleTree by Hilton, Al Salata","DoubleTree by Hilton, Al Salata, Doha",Doha,,166,25.2886110000,51.5444330000,0,0
Gazebo,"Indian, North Indian",4.0,Very Good,105,QR,120,4,"Barzan Souq, Umm Salal Mohammed","Barzan Souq, Umm Salal Mohammed, Doha",Doha,,166,25.4090323527,51.4220244437,1,0
Chef's Garden,"Continental, Healthy Food, Cafe",4.1,Very Good,73,QR,200,4,Al Gharafa,"Al Gharafa, Doha",Doha,,166,25.3096807550,51.4329212531,0,0
Melenzane,Italian,4.0,Very Good,94,QR,240,4,"Gulf Mall, Al Gharafa","Gulf Mall, Al Gharafa, Doha",Doha,,166,25.3361960721,51.4606073499,0,0
Paul,"French, Cafe, Bakery",4.0,Very Good,112,QR,250,4,"Landmark Mall, Markhiya","Landmark Mall, Markhiya, Doha",Doha,,166,25.3341369880,51.4663077146,0,0
Nando's,Portuguese,4.0,Very Good,86,QR,220,4,"Gulf Mall, Al Gharafa","Gulf Mall, Al Gharafa, Doha",Doha,,166,25.3365190982,51.4610874653,0,0
Zaatar W Zeit,"Lebanese, Healthy Food",4.0,Very Good,95,QR,110,3,Al Wakrah,"Al Wakrah, Doha",Doha,,166,25.1857005816,51.6003155708,1,0
Al Mandarin,"Healthy Food, Fast Food, Beverages",4.0,Very Good,81,QR,70,3,Al Nasr,"Al Nasr, Doha",Doha,,166,25.2718694525,51.5091318637,0,0
Ard Canaan Restaurant,"Arabian, Middle Eastern",4.0,Very Good,74,QR,300,4,Katara,"Katara, Doha",Doha,,166,25.3592775362,51.5264904499,0,0
Stock Burger Co - Holiday Inn Doha,"Burger, Finger Food",3.9,Good,48,QR,60,3,"Holiday Inn Doha - The Business Park, Najma","Holiday Inn Doha - The Business Park, Najma, Doha",Doha,,166,25.2732350000,51.5425070000,0,0
Q Lounge & Restaurant - Banana Island Resort,Mediterranean,3.9,Good,39,QR,400,4,"Banana Island Resort, Souq Waqif","Banana Island Resort, Souq Waqif, Doha",Doha,,166,25.2930930000,51.5346000000,0,0
Boston's - City Centre Rotana Doha,American,4.0,Very Good,58,QR,300,4,"City Centre Rotana Doha, Westbay","City Centre Rotana Doha, Westbay, Doha",Doha,,166,25.3251620000,51.5330770000,0,0
"Mezzo - AlRayyan Hotel Doha, Curio Collection by Hilton",International,4.0,Very Good,30,QR,350,4,"AlRayyan Hotel Doha, Curio Collection by Hilton, Al Gharafa","AlRayyan Hotel Doha, Curio Collection by Hilton, Al Gharafa, Doha",Doha,,166,25.3248530000,51.3513200000,0,0
MRA Bakery Sweets & Restaurant,"Kerala, Indian, Chinese, Bakery",3.9,Good,501,QR,60,3,Al Ghanim,"Al Ghanim, Doha",Doha,37751,166,25.2800707033,51.5368193015,0,0
IHOP,"American, Fast Food, Burger",3.9,Good,284,QR,150,4,"Gulf Mall, Al Gharafa","Gulf Mall, Al Gharafa, Doha",Doha,,166,25.3357863793,51.4605225250,0,0
Spicy Route,Indian,3.9,Good,110,QR,200,4,Barwa Village,"Barwa Village, Doha",Doha,,166,25.2127826173,51.5823384002,1,0
Applebee's,"American, Tex-Mex, Burger",3.9,Good,238,QR,220,4,Al Nasr,"Al Nasr, Doha",Doha,,166,25.2771111498,51.5078055114,0,0
Red Lobster,Seafood,3.9,Good,315,QR,250,4,Fereej Bin Mahmoud,"Fereej Bin Mahmoud, Doha",Doha,,166,25.2854293669,51.5059494227,1,0
Caravan Bukhara,Indian,3.8,Good,265,QR,120,4,Dafna,"Dafna, Doha",Doha,,166,25.3131853696,51.5134844184,0,0
Zaffran Café,"Indian, Street Food, Desserts",4.3,Very Good,384,QR,45,2,"The Centre, Muntazah","The Centre, Muntazah, Doha",Doha,,166,25.2741066532,51.5154152736,1,0
Tofu House Restaurant,Korean,4.3,Very Good,227,QR,80,3,Fereej Bin Mahmoud,"Fereej Bin Mahmoud, Doha",Doha,,166,25.2841655124,51.5111203864,0,0
Mashawi Al Arabi,Turkish,4.2,Very Good,185,QR,60,3,Al Nasr,"Al Nasr, Doha",Doha,,166,25.2731455624,51.4974206686,0,0
Gokul Gujarati Restaurant,Indian,4.1,Very Good,349,QR,50,2,Fereej Bin Mahmoud,"Fereej Bin Mahmoud, Doha",Doha,,166,25.2855315296,51.5142216906,0,0
Al Jamal Restaurant,Pakistani,4.1,Very Good,124,QR,60,3,Fereej Bin Mahmoud,"Fereej Bin Mahmoud, Doha",Doha,,166,25.2849782733,51.5131702647,0,0
Mashawi Al Arabi,Turkish,4.1,Very Good,99,QR,60,3,Old Airport Area,"Old Airport Area, Doha",Doha,,166,25.2527986669,51.5584147722,0,0
Al Nashama Restaurant & Sweets,"Arabian, Desserts",4.1,Very Good,69,QR,35,2,Al Muntazah,"Al Muntazah, Doha",Doha,,166,25.2720462107,51.5266336128,0,0
Take Away,"Arabian, Fast Food",4.0,Very Good,203,QR,60,3,Al Nasr,"Al Nasr, Doha",Doha,,166,25.2807091716,51.4982290193,0,0
Beyti Kabab,Turkish,4.0,Very Good,90,QR,70,3,Abu Hamour,"Abu Hamour, Doha",Doha,,166,25.2321083785,51.4861158282,0,0
Shujaa Restaurant,Afghani,4.0,Very Good,71,QR,35,2,Souq Waqif,"Souq Waqif, Doha",Doha,,166,25.2889649972,51.5331486985,0,0
Khosh Kabab,"Indian, Iranian",4.0,Very Good,66,QR,35,2,Al Ghanim,"Al Ghanim, Doha",Doha,,166,25.2792500271,51.5375217050,0,0
Al Banuche Cafeteria,Cafeteria,4.0,Very Good,69,QR,25,1,Al Hilal,"Al Hilal, Doha",Doha,,166,25.2662864275,51.5515070781,0,0
Habeeb Restaurant,Turkish,3.9,Good,223,QR,45,2,Old Airport Area,"Old Airport Area, Doha",Doha,,166,25.2506823698,51.5535220876,0,0
Burgeri,"Fast Food, American",3.9,Good,168,QR,100,3,Al Waab,"Al Waab, Doha",Doha,,166,25.2611425042,51.4394403622,0,0
Biryani Express,"Pakistani, Biryani, Indian",3.9,Good,164,QR,70,3,Al Rayyan,"Al Rayyan, Doha",Doha,,166,25.2870181851,51.4206555113,1,0
Beirut Restaurant,Lebanese,3.9,Good,121,QR,30,2,Fereej Bin Mahmoud,"Fereej Bin Mahmoud, Doha",Doha,,166,25.2845729546,51.5089058876,0,0
JP's Delizia,"Chinese, Cafeteria, Juices",3.9,Good,114,QR,60,3,Najma,"Najma, Doha",Doha,,166,25.2703331912,51.5458013490,0,0
Take Away,"Arabian, Fast Food",3.9,Good,96,QR,60,3,Old Airport Area,"Old Airport Area, Doha",Doha,,166,25.2532610998,51.5637879074,0,0
Lamazani Grill,Iranian,3.8,Good,95,QR,45,2,Al Ghanim,"Al Ghanim, Doha",Doha,,166,25.2798606083,51.5369564295,0,0
Falafel Al Akawi,Arabian,3.9,Good,68,QR,30,2,Fereej Bin Mahmoud,"Fereej Bin Mahmoud, Doha",Doha,,166,25.2877524116,51.5136228874,0,0
Which Wich,"Fast Food, Healthy Food",3.9,Good,59,QR,90,3,"Medina Centrale, Pearl Qatar","Medina Centrale, Pearl Qatar, Doha",Doha,,166,25.3683296049,51.5515989438,0,0
Monoprix,"Bakery, Continental, Fast Food, Salad",3.8,Good,23,QR,100,3,"Doha Festival City, Umm Salal Mohammed","Doha Festival City, Umm Salal Mohammed, Doha",Doha,,166,25.3854139568,51.4416960999,0,0
Firefly Burger,"American, Fast Food, Burger",3.8,Good,169,QR,75,3,Al Nasr,"Al Nasr, Doha",Doha,,166,25.2731097866,51.4948745817,1,0
KFC,Fast Food,3.8,Good,139,QR,45,2,Old Airport Area,"Old Airport Area, Doha",Doha,,166,25.2612231592,51.5580677614,1,0
Hardee's,Fast Food,3.8,Good,141,QR,40,2,Old Airport Area,"Old Airport Area, Doha",Doha,,166,25.2591449113,51.5602423623,1,0
Thai Corner,"Thai, Asian",3.8,Good,134,QR,70,3,"The Centre, Muntazah","The Centre, Muntazah, Doha",Doha,,166,25.2748579359,51.5156489611,0,0
Tea Time,Cafeteria,3.8,Good,130,QR,35,2,Old Airport Area,"Old Airport Area, Doha",Doha,,166,25.2530800689,51.5594584867,0,0
The Gurkha Nepali Restaurant,Nepalese,3.8,Good,85,QR,40,2,Najma,"Najma, Doha",Doha,,166,25.2675956447,51.5442859009,0,0
Thai Cuisine,Thai,3.8,Good,98,QR,65,3,Fereej Bin Mahmoud,"Fereej Bin Mahmoud, Doha",Doha,,166,25.2839939255,51.5134817362,1,0
Istanbul Sultan Dining Restaurant,Turkish,3.8,Good,85,QR,60,3,"Abu Hamour Petrol Station, Abu Hamour","Abu Hamour Petrol Station, Abu Hamour, Doha",Doha,,166,25.2386582884,51.4993619174,0,0
Petra,Arabian,3.8,Good,71,QR,60,3,Old Airport Area,"Old Airport Area, Doha",Doha,,166,25.2616055117,51.5572641045,0,0
Ali Baba Restaurant,Arabian,3.8,Good,77,QR,30,2,Al Mansoura,"Al Mansoura, Doha",Doha,,166,25.2686337912,51.5328761190,0,0
Jabal Lebnan Restaurant,Lebanese,3.8,Good,72,QR,55,2,Al Nasr,"Al Nasr, Doha",Doha,,166,25.2741951823,51.5054488555,1,0
Firefly Burger,"American, Fast Food",3.8,Good,41,QR,75,3,"Al Souq Al Jadeed, Al Gharafa","Al Souq Al Jadeed, Al Gharafa, Doha",Doha,,166,25.3276431438,51.4510392398,1,0
Turkish Laayonak Restaurant,Turkish,3.8,Good,64,QR,40,2,Umm Ghuwailina,"Umm Ghuwailina, Doha",Doha,,166,25.2798678843,51.5474633127,0,0
Al Mandarin,"Healthy Food, Beverages",3.8,Good,23,QR,50,2,Souq Waqif,"Souq Waqif, Doha",Doha,,166,25.2860426453,51.5319906548,0,0
Smoothie Factory,Beverages,3.8,Good,26,QR,60,3,Al Sadd,"Al Sadd, Doha",Doha,,166,25.2821955830,51.4968889207,0,0
Silver Sticks Restaurant & Grill,"Arabian, Khaleeji",3.7,Good,81,QR,60,3,Fereej Bin Mahmoud,"Fereej Bin Mahmoud, Doha",Doha,,166,25.2854160281,51.5150779858,1,0
Abou Shawarma,Lebanese,3.7,Good,95,QR,80,3,Al Gharafa,"Al Gharafa, Doha",Doha,,166,25.3282410563,51.4527712762,0,0
Bahri Restaurant,"Egyptian, Bakery",3.7,Good,65,QR,65,3,Bin Omran,"Bin Omran, Doha",Doha,,166,25.3076033372,51.4971554652,0,0
Tea Time,Cafeteria,3.7,Good,62,QR,35,2,Al Nasr,"Al Nasr, Doha",Doha,,166,25.2714437763,51.5090765432,0,0
My Sandwich,Fast Food,3.7,Good,44,QR,60,3,"Woqod Petrol Station, Al Hilal","Woqod Petrol Station, Al Hilal, Doha",Doha,,166,25.2578583446,51.5363673493,0,0
Zanjabeel Cafeteria,Cafeteria,3.7,Good,48,QR,35,2,Ain Khalid,"Ain Khalid, Doha",Doha,,166,25.2246524490,51.4498835430,1,0
Delhi Bakery,"Indian, Bakery, Desserts",3.7,Good,49,QR,10,1,Al Doha Al Jadeeda,"Al Doha Al Jadeeda, Doha",Doha,,166,25.2764535625,51.5363408625,0,0
Noor Turkey,"Turkish, Arabian",3.7,Good,38,QR,45,2,Al Muntazah,"Al Muntazah, Doha",Doha,,166,25.2700484941,51.5205983073,0,0
McDonald's,"Fast Food, Burger",3.7,Good,18,QR,50,2,Muaither,"Muaither, Doha",Doha,,166,25.2623832512,51.4304355159,0,0
Al Saida for Sugarcane Juice,"Beverages, Juices",3.8,Good,18,QR,30,2,Al Ghanim,"Al Ghanim, Doha",Doha,,166,25.2793452222,51.5436049551,0,0
Bawarchi Restaurant,Hyderabadi,3.6,Good,117,QR,40,2,Barwa Village,"Barwa Village, Doha",Doha,,166,25.2129773583,51.5811615810,0,0
Sandwich Factory,"Fast Food, Lebanese, Healthy Food",3.6,Good,105,QR,120,4,"The Gate, Dafna","The Gate, Dafna, Doha",Doha,24318,166,25.3230139951,51.5257934108,1,0
McDonald's,"Fast Food, Burger",3.6,Good,90,QR,50,2,Old Airport Area,"Old Airport Area, Doha",Doha,,166,25.2614448086,51.5576225147,0,0
Delhi Zaiqa,"Indian, Arabian, Chinese",3.6,Good,72,QR,60,3,Najma,"Najma, Doha",Doha,,166,25.2668127842,51.5450097620,1,0
