name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
Don Camillo,"Italian, Pizza",4.3,Very Good,8,R$,150,4,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9756666667,-43.1880138889,0,0
Pizzaria Guanabara,"Pizza, Mediterranean",4.3,Very Good,6,R$,70,3,Leblon,"Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9856666667,-43.2273333333,0,0
Churrascaria Majórica,"Steak, Brazilian",4.2,Very Good,11,R$,150,4,Flamengo,"Flamengo, Rio de Janeiro",Rio de Janeiro,,30,-22.9329530000,-43.1771520000,0,0
O Caranguejo,"Brazilian, Seafood",4.2,Very Good,9,R$,150,4,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9763305556,-43.1923000000,0,0
Garota de Ipanema,"Brazilian, Bar Food",4.2,Very Good,6,R$,80,3,Urca,"Urca, Rio de Janeiro",Rio de Janeiro,,30,-22.9478333333,-43.1626666667,0,0
Carmelo,"Contemporary, Italian",4.2,Very Good,8,R$,90,3,Flamengo,"Flamengo, Rio de Janeiro",Rio de Janeiro,,30,-22.9276666667,-43.1766666667,0,0
Academia da Cachaça,"Brazilian, Bar Food",4.2,Very Good,6,R$,80,3,Leblon,"Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9808333333,-43.2226666667,0,0
Intihuasi,Peruvian,4.2,Very Good,10,R$,100,4,Flamengo,"Flamengo, Rio de Janeiro",Rio de Janeiro,,30,-22.9330000000,-43.1756666667,0,0
Bráz,Pizza,4.2,Very Good,7,R$,90,3,Jardim Botânico,"Jardim Botânico, Rio de Janeiro",Rio de Janeiro,,30,-22.9618333333,-43.2078333333,0,0
Balada Mix,"Brazilian, Healthy Food, Juices, Pizza",4.2,Very Good,9,R$,90,3,Barra da Tijuca,"Barra da Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-23.0091666667,-43.3065000000,0,0
Fazendola,"Brazilian, Sushi, Pizza",4.2,Very Good,6,R$,120,4,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9853333333,-43.1971666667,0,0
Marisqueira,Brazilian,4.2,Very Good,6,R$,120,4,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9661666667,-43.1815000000,0,0
Balada Mix,"Brazilian, Healthy Food, Juices, Pizza",4.2,Very Good,5,R$,90,3,Downtown Shopping - Barra da Tijuca,"Downtown Shopping - Barra da Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-23.0041666667,-43.3171666667,0,0
Lapamaki,"Sushi, Japanese",4.2,Very Good,4,R$,175,4,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9760138889,-43.1886361111,0,0
Pub Escondido,Bar Food,4.2,Very Good,8,R$,70,3,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9778540000,-43.1895980000,0,0
Pobre Juan,Argentine,4.2,Very Good,4,R$,150,4,"Shopping Village Mall, Barra da Tijuca","Shopping Village Mall, Barra da Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-22.9980000000,-43.3511666667,0,0
Filé de Ouro,Brazilian,4.2,Very Good,10,R$,90,3,Lagoa,"Lagoa, Rio de Janeiro",Rio de Janeiro,,30,-22.9666470000,-43.2195630000,0,0
Lapamaki,"Sushi, Japanese",4.2,Very Good,3,R$,175,4,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9836666667,-43.2028333333,0,0
Prima Bruschetteria,Italian,4.2,Very Good,7,R$,75,3,Leblon,"Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9856666667,-43.2265000000,0,0
Mitsuo,Japanese,4.2,Very Good,9,R$,70,3,Flamengo,"Flamengo, Rio de Janeiro",Rio de Janeiro,,30,-22.9362083333,-43.1772194444,0,0
Sawasdee Bistrô,Thai,4.2,Very Good,4,R$,150,4,Leblon,"Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9825000000,-43.2250000000,0,0
Fiorino,Italian,4.2,Very Good,8,R$,120,4,Tijuca,"Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-22.9200000000,-43.2221666667,0,0
Outback Steakhouse,American,4.2,Very Good,7,R$,130,4,"Shopping Leblon, Leblon","Shopping Leblon, Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9821666667,-43.2165000000,0,0
Gula Gula,International,4.2,Very Good,8,R$,150,4,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9845222222,-43.2135305556,0,0
Azteka,Mexican,4.2,Very Good,5,R$,90,3,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9845000000,-43.1995000000,0,0
Pesqueiro Eco Gourmet,"Seafood, Bar Food, Brazilian",4.1,Very Good,4,R$,140,4,Barra da Tijuca,"Barra da Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-23.0115000000,-43.3770000000,0,0
Casa do Sardo,Italian,4.1,Very Good,11,R$,85,3,São Cristóvão,"São Cristóvão, Rio de Janeiro",Rio de Janeiro,,30,-22.9040000000,-43.2185000000,0,0
Siqueira Grill,"Brazilian, Grill",4.1,Very Good,5,R$,80,3,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9700000000,-43.1836666667,0,0
Monchique,Brazilian,4.1,Very Good,7,R$,60,3,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9730194444,-43.1884083333,0,0
La Carioca,"Peruvian, Seafood",4.1,Very Good,7,R$,120,4,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9823333333,-43.2091666667,0,0
Assunção,"Brazilian, Seafood, Italian",4.1,Very Good,8,R$,100,4,Botafogo,"Botafogo, Rio de Janeiro",Rio de Janeiro,,30,-22.9460590000,-43.1879380000,0,0
Outback Steakhouse,American,4.1,Very Good,11,R$,130,4,"Shopping Rio Sul, Botafogo","Shopping Rio Sul, Botafogo, Rio de Janeiro",Rio de Janeiro,,30,-22.9568916667,-43.1763750000,0,0
Banana Jack,"American, Bar Food, Burger",4.1,Very Good,9,R$,130,4,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9855000000,-43.1971666667,0,0
Dois em Cena,Brazilian,4.1,Very Good,10,R$,75,3,"Shopping Rio Sul, Botafogo","Shopping Rio Sul, Botafogo, Rio de Janeiro",Rio de Janeiro,,30,-22.9579111111,-43.1760638889,0,0
Le Blé Noir,French,4.1,Very Good,4,R$,60,3,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9770950000,-43.1898740000,0,0
Artigiano Ristorante,Italian,4.1,Very Good,5,R$,160,4,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9841416667,-43.2146027778,0,0
Minimok,"Japanese, Seafood, Asian, Contemporary, Sushi",4.1,Very Good,3,R$,170,4,Leblon,"Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9848333333,-43.2278333333,0,0
Vinicius,"Brazilian, Grill",4.1,Very Good,4,R$,140,4,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9855000000,-43.2028333333,0,0
Rota 66,"American, Burger, Tex-Mex",4.1,Very Good,6,R$,100,4,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9761500000,-43.1882777778,0,0
CT Brasserie,Brasserie,4.1,Very Good,3,R$,190,4,"Fashion Mall, São Conrado","Fashion Mall, São Conrado, Rio de Janeiro",Rio de Janeiro,,30,-22.9963040000,-43.2591420000,0,0
La Fabrique,"International, Seafood, French",4.1,Very Good,3,R$,160,4,Leme,"Leme, Rio de Janeiro",Rio de Janeiro,,30,-22.9645000000,-43.1728333333,0,0
Comuna,"International, Bar Food",4.1,Very Good,8,R$,100,4,Botafogo,"Botafogo, Rio de Janeiro",Rio de Janeiro,,30,-22.9550840000,-43.1889510000,0,0
Gurumê,"Sushi, Japanese",4.1,Very Good,4,R$,0,1,"Fashion Mall, São Conrado","Fashion Mall, São Conrado, Rio de Janeiro",Rio de Janeiro,,30,-22.9965700000,-43.2595550000,0,0
Brigite's,"French, Contemporary",4.1,Very Good,3,R$,160,4,Leblon,"Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9843333333,-43.2273333333,0,0
Gabianno Al Mare - Hotel Sol Ipanema,International,4.1,Very Good,2,R$,150,4,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9865000000,-43.2033333333,0,0
The Fifties,"American, Burger",4.1,Very Good,6,R$,90,3,"Shopping Village Mall, Barra da Tijuca","Shopping Village Mall, Barra da Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-22.9976666667,-43.3511666667,0,0
Amir,Lebanese,4.1,Very Good,6,R$,170,4,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9651666667,-43.1760000000,0,0
La Mole,"Brazilian, Italian",4.1,Very Good,3,R$,110,4,"Barra Shopping, Barra da Tijuca","Barra Shopping, Barra da Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-22.9981206693,-43.3581682084,0,0
Casa Carandaí,"Italian, French",4.1,Very Good,4,R$,80,3,Jardim Botânico,"Jardim Botânico, Rio de Janeiro",Rio de Janeiro,,30,-22.9647611111,-43.2200000000,0,0
Mestre Kami,Japanese,4.1,Very Good,4,R$,160,4,Centro,"Centro, Rio de Janeiro",Rio de Janeiro,,30,-22.9137444444,-43.1814500000,0,0
Benkei,"Sushi, Japanese",4.1,Very Good,4,R$,170,4,"Barra Shopping, Barra da Tijuca","Barra Shopping, Barra da Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-22.9971666667,-43.3603333333,0,0
Gula Gula,International,4.1,Very Good,3,R$,150,4,"Lagoon, Leblon","Lagoon, Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9786666667,-43.2191666667,0,0
Forneria São Sebastião,Italian,4.1,Very Good,3,R$,150,4,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9835000000,-43.2113333333,0,0
Santo Scenarium,"Brazilian, Bar Food",4.0,Very Good,4,R$,100,4,Centro,"Centro, Rio de Janeiro",Rio de Janeiro,,30,-22.9085940000,-43.1836970000,0,0
Branche - Tulip Inn,"Brazilian, Contemporary",4.1,Very Good,2,R$,100,4,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9720000000,-43.1846666667,0,0
Pobre Juan,Argentine,4.1,Very Good,4,R$,150,4,"Fashion Mall, São Conrado","Fashion Mall, São Conrado, Rio de Janeiro",Rio de Janeiro,,30,-22.9970000000,-43.2603333333,0,0
Stravaganze,Pizza,4.1,Very Good,3,R$,110,4,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9811888889,-43.2068361111,0,0
Quadrifoglio Caffe,Italian,4.1,Very Good,1,R$,150,4,"Shopping Village Mall, Barra da Tijuca","Shopping Village Mall, Barra da Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-22.9978333333,-43.3511666667,0,0
The Carioca - JW Marriott,"Brazilian, Mediterranean",4.1,Very Good,2,R$,150,4,"JW Marriott, Copacabana","JW Marriott, Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9725000000,-43.1853333333,0,0
Balada Mix,"Brazilian, Healthy Food, Juices, Pizza",4.1,Very Good,6,R$,90,3,Recreio dos Bandeirantes,"Recreio dos Bandeirantes, Rio de Janeiro",Rio de Janeiro,,30,-23.0145000000,-43.4633333333,0,0
Balcony Bar,Brazilian,4.0,Very Good,3,R$,120,4,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9663333333,-43.1765000000,0,0
Boteco Belmonte,"Brazilian, Bar Food",4.0,Very Good,5,R$,100,4,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9848333333,-43.1986666667,0,0
Govinda,"Vegetarian, Indian",4.0,Very Good,5,R$,60,3,Centro,"Centro, Rio de Janeiro",Rio de Janeiro,,30,-22.9065000000,-43.1768333333,0,0
Casa Suíça,Swiss,4.0,Very Good,6,R$,150,4,Centro,"Centro, Rio de Janeiro",Rio de Janeiro,,30,-22.9195777778,-43.1786277778,0,0
La Trattoria,Italian,4.0,Very Good,9,R$,100,4,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9680000000,-43.1798333333,0,0
Boteco Belmonte,"Brazilian, Bar Food",4.0,Very Good,6,R$,100,4,Urca,"Urca, Rio de Janeiro",Rio de Janeiro,,30,-22.9485000000,-43.1631666667,0,0
Si Señor,Mexican,4.0,Very Good,5,R$,130,4,"New York City Centre, Barra da Tijuca","New York City Centre, Barra da Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-22.9991361111,-43.3604305556,0,0
Opium - Ipanema Plaza Hotel,"Asian, Sushi",4.0,Very Good,6,R$,150,4,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9856666667,-43.2008333333,0,0
Pepê,Brazilian,4.0,Very Good,4,R$,60,3,Barra da Tijuca,"Barra da Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-23.0145000000,-43.3118333333,0,0
Bibi,"Juices, Healthy Food",4.6,Excellent,21,R$,60,3,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9720722222,-43.1866916667,0,0
Talho Capixaba,"Bakery, Sandwich, Brazilian",4.5,Excellent,13,R$,120,4,Leblon,"Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9851666667,-43.2256666667,0,0
Jobi,"Brazilian, Bar Food",4.5,Excellent,12,R$,50,2,Leblon,"Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9855000000,-43.2266666667,0,0
Pavão Azul,"Brazilian, Bar Food",4.3,Very Good,11,R$,40,2,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9676666667,-43.1843333333,0,0
Cervantes,"Beverages, Bar Food, Fast Food",4.3,Very Good,24,R$,90,3,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9621666667,-43.1758333333,0,0
BB Lanches,"Healthy Food, Juices",4.2,Very Good,10,R$,50,2,Leblon,"Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9858340000,-43.2271280000,0,0
Momo Gelateria,"Ice Cream, Cafe",4.2,Very Good,8,R$,30,1,Leblon,"Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9846520000,-43.2277600000,0,0
Boomerang Mix,"Fast Food, Brazilian, Juices",4.1,Very Good,13,R$,40,2,Flamengo,"Flamengo, Rio de Janeiro",Rio de Janeiro,,30,-22.9343333333,-43.1771666667,0,0
Rotisseria Sírio Libaneza,"Arabian, Lebanese",4.1,Very Good,6,R$,50,2,Flamengo,"Flamengo, Rio de Janeiro",Rio de Janeiro,,30,-22.9298800000,-43.1788690000,0,0
Big Bi,Juices,4.0,Very Good,5,R$,30,1,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9683333333,-43.1851666667,0,0
Leme Light,Brazilian,4.0,Very Good,3,R$,40,2,Leme,"Leme, Rio de Janeiro",Rio de Janeiro,,30,-22.9639250000,-43.1727916667,0,0
Venchi,"Desserts, Italian",4.0,Very Good,3,R$,35,2,Leblon,"Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9845000000,-43.2273333333,0,0
Ouro da Vila,"Pizza, Brazilian",4.0,Very Good,4,R$,50,2,Vila Isabel,"Vila Isabel, Rio de Janeiro",Rio de Janeiro,,30,-22.9140000000,-43.2463333333,0,0
Bob's,"American, Fast Food",4.0,Very Good,2,R$,45,2,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9648333333,-43.1801666667,0,0
Go Fresh,Healthy Food,4.0,Very Good,2,R$,30,1,"Botafogo Praia Shopping, Botafogo","Botafogo Praia Shopping, Botafogo, Rio de Janeiro",Rio de Janeiro,,30,-22.9475000000,-43.1828333333,0,0
The Bakers,Brasserie,3.9,Good,4,R$,45,2,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9710361111,-43.1876444444,0,0
Rolé,Healthy Food,3.9,Good,3,R$,40,2,"Kinoplex, Flamengo","Kinoplex, Flamengo, Rio de Janeiro",Rio de Janeiro,,30,-22.9308333333,-43.1771666667,0,0
B Lanches,"Brazilian, Juices",3.9,Good,3,R$,50,2,Leblon,"Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9855000000,-43.2273333333,0,0
Lindóia Café,Brazilian,3.9,Good,2,R$,50,2,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9653333333,-43.1770000000,0,0
Tijuca Mix,"Brazilian, Bakery, Cafe",3.9,Good,3,R$,35,2,Tijuca,"Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-22.9188222222,-43.2237138889,0,0
Chocolates Brasil Cacau,"Desserts, Cafe",3.9,Good,2,R$,20,1,Botafogo,"Botafogo, Rio de Janeiro",Rio de Janeiro,,30,-22.9481666667,-43.1826666667,0,0
Bar do Elias,Arabian,3.9,Good,1,R$,50,2,Centro,"Centro, Rio de Janeiro",Rio de Janeiro,,30,-22.9100000000,-43.1770000000,0,0
Vezpa,"Pizza, Italian, Fast Food",3.9,Good,1,R$,50,2,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9789666667,-43.1907833333,0,0
Cacau Show,"Desserts, Cafe",3.9,Good,1,R$,20,1,"Shopping Rio Sul, Botafogo","Shopping Rio Sul, Botafogo, Rio de Janeiro",Rio de Janeiro,,30,-22.9571777778,-43.1770972222,0,0
Mil Frutas,"Juices, Desserts",3.9,Good,1,R$,40,2,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9833333333,-43.2091666667,0,0
Boteco 98,Brazilian,3.2,Average,5,R$,50,2,Botafogo,"Botafogo, Rio de Janeiro",Rio de Janeiro,,30,-22.9495000000,-43.1853333333,0,0
Ao Alho Churrasqueira,"Brazilian, Steak",3.8,Good,5,R$,50,2,Ramos,"Ramos, Rio de Janeiro",Rio de Janeiro,,30,-22.8646555556,-43.2530166667,0,0
Beach Sucos,"Brazilian, Juices",3.8,Good,3,R$,45,2,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9840027778,-43.2087833333,0,0
Senhor Ca,"Brazilian, Cafe",3.8,Good,3,R$,40,2,Flamengo,"Flamengo, Rio de Janeiro",Rio de Janeiro,,30,-22.9405277778,-43.1781833333,0,0
Cidade do Porto,"Brazilian, Pizza",3.8,Good,1,R$,40,2,São Cristóvão,"São Cristóvão, Rio de Janeiro",Rio de Janeiro,,30,-22.8966666667,-43.2208333333,0,0
Big Polis,"Brazilian, Fast Food, Burger",3.8,Good,2,R$,70,3,Leblon,"Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9840000000,-43.2210000000,0,0
Baalbeck,Arabian,3.8,Good,2,R$,25,1,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9710000000,-43.1861666667,0,0
Big Néctar,Juices,3.8,Good,1,R$,35,2,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9846666667,-43.1986666667,0,0
Trigus,"Brazilian, Bakery",3.8,Good,1,R$,50,2,Tijuca,"Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-22.9141666667,-43.2190000000,0,0
Padaria Ipanema,"Bakery, Brazilian",3.8,Good,2,R$,40,2,Ipanema,"Ipanema, Rio de Janeiro",Rio de Janeiro,,30,-22.9846277778,-43.2050694444,0,0
Regional Grill,Brazilian,3.8,Good,2,R$,50,2,Tijuca,"Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-22.9143333333,-43.2190000000,0,0
Carioquês,"Brazilian, Fast Food",3.8,Good,1,R$,50,2,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9668333333,-43.1858333333,0,0
Kopenhagen,"Desserts, Cafe",3.8,Good,1,R$,50,2,"Rio Design Leblon, Leblon","Rio Design Leblon, Leblon, Rio de Janeiro",Rio de Janeiro,,30,-22.9835000000,-43.2188333333,0,0
Kitutes da Deusa,Brazilian,3.8,Good,1,R$,3,1,Copacabana,"Copacabana, Rio de Janeiro",Rio de Janeiro,,30,-22.9685000000,-43.1855000000,0,0
Bil Lanches,"Brazilian, Fast Food",3.7,Good,1,R$,40,2,Centro,"Centro, Rio de Janeiro",Rio de Janeiro,,30,-22.9038333333,-43.1798333333,0,0
Batata Inglesa,"British, Fast Food",3.8,Good,1,R$,50,2,"Shopping Village Mall, Barra da Tijuca","Shopping Village Mall, Barra da Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-22.9980000000,-43.3513333333,0,0
Bar do Gilson,Brazilian,3.8,Good,1,R$,40,2,Vila Isabel,"Vila Isabel, Rio de Janeiro",Rio de Janeiro,,30,-22.9151666667,-43.2460000000,0,0
Kopenhagen,"Desserts, Cafe",3.8,Good,1,R$,50,2,"Shopping Rio Sul, Botafogo","Shopping Rio Sul, Botafogo, Rio de Janeiro",Rio de Janeiro,,30,-22.9567444444,-43.1760666667,0,0
Girão Lanches,"Brazilian, Ice Cream",3.8,Good,4,R$,35,2,Vila Isabel,"Vila Isabel, Rio de Janeiro",Rio de Janeiro,,30,-22.9228333333,-43.2643333333,0,0
Rita de Cássia,"Brazilian, Bakery",3.8,Good,4,R$,50,2,Tijuca,"Tijuca, Rio de Janeiro",Rio de Janeiro,,30,-22.9226361111,-43.2220305556,0,0
Go Fresh,Healthy Food,3.8,Good,4,R$,30,1,"Shopping Rio Sul, Botafogo","Shopping Rio Sul, Botafogo, Rio de Janeiro",Rio de Janeiro,,30,-22.9571277778,-43.1759138889,0,0
