name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
Ting Thai Caravan,"Thai, Asian",4.2,Very Good,94,£,20,2,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2QZ,215,55.9456760000,-3.1899790000,0,0
Steak,"Steak, Scottish, British",4.2,Very Good,49,£,55,4,"Twelve Picardy Place, New Town","Twelve Picardy Place, New Town, Edinburgh",Edinburgh,EH1 3JT,215,55.9570330000,-3.1868540000,0,0
The Holyrood 9A,"Burger, Grill, European",4.2,Very Good,52,£,45,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH8 8AE,215,55.9492750000,-3.1823527778,0,0
Fishers In The City,"Seafood, British",4.2,Very Good,72,£,45,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 1EN,215,55.9540638889,-3.1994972222,0,0
Nando's,"Portuguese, African",4.2,Very Good,46,£,35,3,"Fountain Park, Fountainbridge","Fountain Park, Fountainbridge, Edinburgh",Edinburgh,EH11 1AF,215,55.9418490000,-3.2162860000,0,0
Piatto Verde,Italian,4.2,Very Good,16,£,25,2,Fountainbridge,"Fountainbridge, Edinburgh",Edinburgh,EH11 1DL,215,55.9399305556,-3.2202250000,0,0
Treacle,British,4.1,Very Good,51,£,35,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 3JU,215,55.9573277778,-3.1882833333,0,0
Chez Jules,French,4.1,Very Good,52,£,40,3,New Town,"New Town, Edinburgh",Edinburgh,EH1 4DJ,215,55.9546194444,-3.1978361111,0,0
The Mussel & Steak Bar,"Seafood, Steak, Scottish, British",4.1,Very Good,69,£,45,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2HH,215,55.9480240000,-3.1941740000,0,0
Kebab Mahal,"Indian, Pakistani",4.1,Very Good,63,£,20,2,Old Town,"Old Town, Edinburgh",Edinburgh,EH8 9BH,215,55.9461430000,-3.1859360000,0,0
The Outsider,European,4.1,Very Good,75,£,45,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 1EE,215,55.9478810000,-3.1919280000,0,0
The Magnum Bar & Restaurant,"Scottish, British",4.1,Very Good,40,£,55,4,New Town,"New Town, Edinburgh",Edinburgh,EH1 3PY,215,55.9568040000,-3.1930120000,0,0
Sushiya,Japanese,4.1,Very Good,42,£,40,3,Dalry,"Dalry, Edinburgh",Edinburgh,EH112BQ,215,55.9453138889,-3.2172472222,0,0
The Kings Wark,"Scottish, British",4.1,Very Good,31,£,40,3,Leith,"Leith, Edinburgh",Edinburgh,EH6 6QU,215,55.9761972222,-3.1697333333,0,0
Beijing Banquet,"Chinese, Asian",4.1,Very Good,16,£,25,2,Gilmerton,"Gilmerton, Edinburgh",Edinburgh,EH22 1PJ,215,55.9103194444,-3.1099000000,0,0
Tuk Tuk Indian Street Food,"Indian, Street Food",3.9,Good,67,£,20,2,Tollcross,"Tollcross, Edinburgh",Edinburgh,EH3 9NB,215,55.9419027778,-3.2035888889,0,0
Amarone,"Italian, Pizza",4.0,Very Good,43,£,40,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 2AF,215,55.9538611111,-3.1949694444,0,0
The Boozy Cow,"Burger, Grill",4.0,Very Good,39,£,40,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 2EY,215,55.9519740000,-3.1995690000,0,0
Howies,"Scottish, British",4.0,Very Good,52,£,45,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2HG,215,55.9486055556,-3.1931611111,0,0
The Dogs,"Scottish, British",4.0,Very Good,77,£,45,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 1DR,215,55.9544833333,-3.1978138889,0,0
The Grill Room - The Dome,"Grill, British",4.0,Very Good,44,£,55,4,"The Dome, New Town","The Dome, New Town, Edinburgh",Edinburgh,EH2 2PF,215,55.9536930000,-3.1956090000,0,0
Timberyard,"British, European",4.0,Very Good,26,£,70,4,Old Town,"Old Town, Edinburgh",Edinburgh,EH3 9DS,215,55.9464300000,-3.2017590000,0,0
wagamama,Japanese,4.0,Very Good,33,£,35,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2DP,215,55.9502555556,-3.1868888889,0,0
Mussel Inn,Seafood,4.0,Very Good,58,£,45,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 2NH,215,55.9524620000,-3.1990400000,0,0
Hamilton Bar & Kitchen,"Scottish, British",4.0,Very Good,43,£,65,4,Stockbridge,"Stockbridge, Edinburgh",Edinburgh,EH3 5AU,215,55.9581638889,-3.2076083333,0,0
Cafe St Honore,"Scottish, French",4.0,Very Good,31,£,65,4,New Town,"New Town, Edinburgh",Edinburgh,EH2 1EA,215,55.9540650000,-3.2003430000,0,0
Viva Mexico,Mexican,4.0,Very Good,34,£,40,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 1BP,215,55.9506180000,-3.1907160000,0,0
Thai Orchid,Thai,4.0,Very Good,30,£,45,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2PW,215,55.9487500000,-3.1945570000,0,0
Bonsai,"Japanese, Sushi",4.0,Very Good,36,£,30,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH8 9DZ,215,55.9457194444,-3.1820444444,0,0
Origano,"Italian, Pizza",4.0,Very Good,22,£,40,3,Leith,"Leith, Edinburgh",Edinburgh,EH6 8PD,215,55.9655300000,-3.1757490000,0,0
Bentoya,"Sushi, Japanese, Cantonese",3.9,Good,35,£,25,2,Old Town,"Old Town, Edinburgh",Edinburgh,EH3 9AL,215,55.9458950000,-3.2047350000,0,0
Bread Meats Bread,"Burger, Grill",3.9,Good,36,£,30,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH3 9BE,215,55.9463560000,-3.2059900000,0,0
Chop Chop,Chinese,3.9,Good,85,£,35,3,West End,"West End, Edinburgh",Edinburgh,EH3 8DT,215,55.9462972222,-3.2147444444,0,0
La Piazza,Italian,3.9,Good,34,£,50,4,West End,"West End, Edinburgh",Edinburgh,EH2 4SD,215,55.9490140000,-3.2100690000,0,0
Kalpna,"Indian, North Indian",3.9,Good,53,£,30,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH8 9EZ,215,55.9435666667,-3.1831250000,0,0
First Coast,Scottish,3.9,Good,47,£,60,4,Dalry,"Dalry, Edinburgh",Edinburgh,EH11 2AB,215,55.9435111111,-3.2194611111,0,0
Whiski Bar & Restaurant,"Scottish, British",3.9,Good,37,£,45,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 1SG,215,55.9502250000,-3.1866250000,0,0
Harajuku Kitchen,Japanese,3.9,Good,20,£,30,3,Tollcross,"Tollcross, Edinburgh",Edinburgh,EH10 4HS,215,55.9405640000,-3.2039560000,0,0
Vittoria,Italian,4.0,Very Good,53,£,45,3,Broughton,"Broughton, Edinburgh",Edinburgh,EH7 5HR,215,55.9610888889,-3.1807527778,0,0
Field,"Scottish, British",3.9,Good,27,£,45,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH8 9DB,215,55.9446222222,-3.1853027778,0,0
Fishers,"Seafood, British, Scottish",3.9,Good,39,£,50,4,Leith,"Leith, Edinburgh",Edinburgh,EH6 6QW,215,55.9776000000,-3.1690361111,0,0
Vittoria On The Bridge,Italian,3.9,Good,31,£,30,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 1EN,215,55.9477880000,-3.1918700000,0,0
L'Escargot Bleu,French,3.9,Good,26,£,55,4,New Town,"New Town, Edinburgh",Edinburgh,EH1 3SA,215,55.9586250000,-3.1902027778,0,0
Henderson's Salad Table,British,4.0,Very Good,40,£,35,3,"Henderson's, New Town","Henderson's, New Town, Edinburgh",Edinburgh,EH2 1DR,215,55.9542700000,-3.1980010000,0,0
The Tailend,Scottish,3.9,Good,36,£,35,3,Leith,"Leith, Edinburgh",Edinburgh,EH7 5HN,215,55.9621555556,-3.1795972222,0,0
The Spice Pavilion,Indian,3.9,Good,33,£,30,3,New Town,"New Town, Edinburgh",Edinburgh,EH3 6QG,215,55.9562861111,-3.1985472222,0,0
Cool Jade,Chinese,3.9,Good,12,£,20,2,Corstorphine,"Corstorphine, Edinburgh",Edinburgh,EH12 7AU,215,55.9425861111,-3.2673138889,0,0
Time 4 Thai,Thai,3.9,Good,24,£,40,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 3BG,215,55.9530750000,-3.2037111111,0,0
The Compass,"Scottish, British, Seafood",3.9,Good,25,£,45,3,Leith,"Leith, Edinburgh",Edinburgh,EH6 7EX,215,55.9728777778,-3.1661277778,0,0
A Room In The West End,Scottish,3.9,Good,24,£,35,3,"Teuchters, West End","Teuchters, West End, Edinburgh",Edinburgh,EH3 7NH,215,55.9493580000,-3.2123700000,0,0
Buffalo Grill,"American, Grill",3.9,Good,20,£,35,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH8 9AY,215,55.9447920000,-3.1859610000,0,0
Dantes,Italian,3.9,Good,13,£,40,3,Colinton,"Colinton, Edinburgh",Edinburgh,EH13 0LQ,215,55.9073611111,-3.2580027778,0,0
Bia Bistrot,British,3.9,Good,13,£,40,3,Morningside,"Morningside, Edinburgh",Edinburgh,EH10 5DP,215,55.9339222222,-3.2109666667,0,0
10 To 10 In Delhi,"Indian, Cafe",3.8,Good,74,£,20,2,Old Town,"Old Town, Edinburgh",Edinburgh,EH8 9BE,215,55.9454305556,-3.1843444444,0,0
El Cartel,Mexican,3.8,Good,34,£,30,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 1EN,215,55.9540400000,-3.1995210000,0,0
Maison Bleue,"French, African, Scottish",3.8,Good,50,£,50,4,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2JW,215,55.9485944444,-3.1939527778,0,1
The Colonnades,British,3.7,Good,15,£,60,4,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 1RF,215,55.9491380000,-3.1902440000,0,1
The Devil's Advocate,Scottish,3.8,Good,30,£,50,4,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 1ND,215,55.9499830000,-3.1911460000,0,0
Voujon,"Bengali, Indian",3.8,Good,25,£,35,3,Newington,"Newington, Edinburgh",Edinburgh,EH9 1QW,215,55.9375583333,-3.1780416667,0,0
Khushi's,Indian,3.8,Good,41,£,40,3,Broughton,"Broughton, Edinburgh",Edinburgh,EH1 3NH,215,55.9581444444,-3.1848361111,0,0
Taste of Italy,Italian,3.8,Good,28,£,25,2,Broughton,"Broughton, Edinburgh",Edinburgh,EH1 3AH,215,55.9576305556,-3.1846083333,0,0
Kyloe - The Rutland Hotel,"Steak, Grill, British",3.8,Good,31,£,65,4,"The Rutland Hotel, West End","The Rutland Hotel, West End, Edinburgh",Edinburgh,EH1 2AE,215,55.9501444444,-3.2075777778,0,0
Jimmy Chung's,Chinese,3.8,Good,37,£,30,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 1BQ,215,55.9520805556,-3.1917277778,0,0
Cafe Marlayne,French,3.8,Good,30,£,35,3,Broughton,"Broughton, Edinburgh",Edinburgh,EH1 3NL,215,55.9582250000,-3.1845277778,0,0
The Apartment,British,3.8,Good,22,£,40,3,Bruntsfield,"Bruntsfield, Edinburgh",Edinburgh,EH10 4HW,215,55.9404138889,-3.2040416667,0,0
Aroma Mosque Kitchen & Cafe,"Pakistani, Cafe",3.8,Good,29,£,20,2,Old Town,"Old Town, Edinburgh",Edinburgh,EH8 9BT,215,55.9451416667,-3.1851472222,0,0
L'escargot Blanc,French,3.8,Good,24,£,55,4,West End,"West End, Edinburgh",Edinburgh,EH2 4QW,215,55.9509388889,-3.2099500000,0,0
Petit Paris,French,3.8,Good,27,£,55,4,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2JU,215,55.9474111111,-3.1966583333,0,0
Rivage,Indian,3.8,Good,17,£,30,3,Leith,"Leith, Edinburgh",Edinburgh,EH7 5RJ,215,55.9597444444,-3.1717166667,0,0
Cafe Grande,"Scottish, Cafe",3.8,Good,16,£,35,3,Bruntsfield,"Bruntsfield, Edinburgh",Edinburgh,EH10 4DF,215,55.9358944444,-3.2093527778,0,0
A Room In Leith,"Scottish, British",3.8,Good,26,£,35,3,Leith,"Leith, Edinburgh",Edinburgh,EH6 6LU,215,55.9774194444,-3.1717444444,0,0
Papilio,Italian,3.8,Good,22,£,40,3,Bruntsfield,"Bruntsfield, Edinburgh",Edinburgh,EH10 4ER,215,55.9362916667,-3.2081944444,0,0
Burger,Burger,3.7,Good,33,£,15,2,Fountainbridge,"Fountainbridge, Edinburgh",Edinburgh,EH3 9QA,215,55.9435740000,-3.2081920000,0,0
Burgers & Beers Grillhouse,"Burger, American, Grill",3.7,Good,34,£,35,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH11RF,215,55.9496750000,-3.1897850000,0,0
Monteiths,"Scottish, British, Steak",3.7,Good,35,£,55,4,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 1SR,215,55.9503560000,-3.1863850000,0,0
Yocoko,Chinese,3.7,Good,38,£,25,2,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 1LL,215,55.9483083333,-3.1867250000,0,0
Pomegranate,Middle Eastern,3.7,Good,42,£,35,3,Broughton,"Broughton, Edinburgh",Edinburgh,EH1 3NH,215,55.9575472222,-3.1851472222,0,0
Miro's Cantina,Mexican,3.7,Good,34,£,35,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 4BA,215,55.9514527778,-3.2043138889,0,0
Rollo,Contemporary,3.7,Good,28,£,35,3,Stockbridge,"Stockbridge, Edinburgh",Edinburgh,EH4 1HH,215,55.9593270000,-3.2142770000,0,0
Indigo Yard,"British, Mediterranean",3.7,Good,38,£,50,4,West End,"West End, Edinburgh",Edinburgh,EH2 4QZ,215,55.9513890000,-3.2095450000,0,0
Bella Italia,Italian,3.7,Good,32,£,40,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 2DL,215,55.9524277778,-3.1965666667,0,1
Twenty Princes Street,"Scottish, British, Grill",3.7,Good,26,£,65,4,New Town,"New Town, Edinburgh",Edinburgh,EH2 2AN,215,55.9532370000,-3.1908240000,0,0
Civerinos,"Pizza, Italian",3.7,Good,28,£,35,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 1QW,215,55.9496370000,-3.1879620000,0,0
Apiary,"British, Contemporary",3.7,Good,27,£,50,4,Newington,"Newington, Edinburgh",Edinburgh,EH9 1QR,215,55.9385550000,-3.1788280000,0,0
Hector's,"British, Scottish",3.7,Good,30,£,40,3,Stockbridge,"Stockbridge, Edinburgh",Edinburgh,EH4 1LR,215,55.9588444444,-3.2100111111,0,0
Mosque Kitchen Buffet & Takeaway,"Pakistani, Indian",3.7,Good,37,£,25,2,Old Town,"Old Town, Edinburgh",Edinburgh,EH8 9BX,215,55.9457630000,-3.1855260000,0,0
The Pantry,British,3.7,Good,29,£,35,3,Stockbridge,"Stockbridge, Edinburgh",Edinburgh,EH3 6ST,215,55.9570916667,-3.2058611111,0,0
Spoon,British,3.7,Good,31,£,40,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH8 9DH,215,55.9469638889,-3.1862722222,0,0
Contini,Italian,3.7,Good,18,£,45,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 3ES,215,55.9527250000,-3.2028777778,0,0
The Scran & Scallie,"Scottish, British",4.3,Very Good,48,£,50,4,Stockbridge,"Stockbridge, Edinburgh",Edinburgh,EH4 1DT,215,55.9591611111,-3.2146138889,0,0
The Kings Wark,"Scottish, British",4.1,Very Good,31,£,40,3,Leith,"Leith, Edinburgh",Edinburgh,EH6 6QU,215,55.9761972222,-3.1697333333,0,0
Hector's,"British, Scottish",3.7,Good,30,£,40,3,Stockbridge,"Stockbridge, Edinburgh",Edinburgh,EH4 1LR,215,55.9588444444,-3.2100111111,0,0
The Sheep Heid Inn,"British, Scottish",3.7,Good,33,£,55,4,Duddingston,"Duddingston, Edinburgh",Edinburgh,EH15 3QA,215,55.9419900000,-3.1484740000,0,0
The Queen's Arms,British,3.6,Good,18,£,45,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 1EP,215,55.9536944444,-3.2006000000,0,0
The Salisbury Arms,British,3.6,Good,18,£,45,3,Newington,"Newington, Edinburgh",Edinburgh,EH16 5AD,215,55.9386027778,-3.1738277778,0,0
Joseph Pearce's,European,3.5,Good,24,£,40,3,Broughton,"Broughton, Edinburgh",Edinburgh,EH7 4AA,215,55.9590416667,-3.1832388889,0,0
Red Squirrel,"Scottish, British, Burger",3.5,Good,30,£,40,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2DJ,215,55.9478780000,-3.2059080000,0,0
The World's End,"Scottish, British",3.5,Good,26,£,40,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH11TB,215,55.9505777778,-3.1840944444,0,0
Pickles,Finger Food,3.5,Good,14,£,35,3,New Town,"New Town, Edinburgh",Edinburgh,EH1 3SA,215,55.9586833333,-3.1901638889,0,0
Last Drop Tavern (Nicholson's),British,3.5,Good,15,£,35,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2JR,215,55.9477611111,-3.1951333333,0,0
Cafe Royal,"Scottish, Seafood",3.4,Average,38,£,60,4,New Town,"New Town, Edinburgh",Edinburgh,EH2 2AA,215,55.9538472222,-3.1908750000,0,0
The Golf Tavern,Scottish,3.4,Average,15,£,35,3,Bruntsfield,"Bruntsfield, Edinburgh",Edinburgh,EH10 4HR,215,55.9400890000,-3.2034810000,0,0
The Orchard,"Scottish, British",3.4,Average,14,£,50,4,Canonmills,"Canonmills, Edinburgh",Edinburgh,EH3 5JZ,215,55.9632611111,-3.2004750000,0,0
The Regent,British,3.4,Average,7,£,30,3,Meadowbank,"Meadowbank, Edinburgh",Edinburgh,EH7 5DL,215,55.9563527778,-3.1721750000,0,0
Jeremiah's Taproom,"British, Scottish, Burger",3.3,Average,21,£,45,3,Broughton,"Broughton, Edinburgh",Edinburgh,EH7 4AA,215,55.9582777778,-3.1837888889,0,0
The Espy,"British, Burger",3.3,Average,17,£,35,3,Portobello,"Portobello, Edinburgh",Edinburgh,EH15 1HF,215,55.9549780000,-3.1107220000,0,0
The Beehive Inn (Taylor Walker),British,3.3,Average,15,£,35,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2JU,215,55.9472416667,-3.1971000000,0,0
Deacon Brodies Tavern (Nicholson's),"British, Scottish",3.4,Average,22,£,45,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2NT,215,55.9493527778,-3.1930972222,0,0
The Albanach,"Scottish, British",3.3,Average,15,£,45,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 1PE,215,55.9501500000,-3.1884600000,0,0
The Fountain,British,3.2,Average,15,£,45,3,Fountainbridge,"Fountainbridge, Edinburgh",Edinburgh,EH11 1AX,215,55.9405170000,-3.2176630000,0,0
The Ox,British,3.2,Average,10,£,40,3,New Town,"New Town, Edinburgh",Edinburgh,EH3 6LX,215,55.9591270000,-3.1909520000,0,0
Teuchters Landing,"British, Scottish",3.2,Average,13,£,35,3,Leith,"Leith, Edinburgh",Edinburgh,EH6 6LU,215,55.9774694444,-3.1713583333,0,0
The White Hart Inn,"Scottish, British",3.2,Average,12,£,25,2,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2JU,215,55.9473000000,-3.1965250000,0,0
The Conan Doyle (Nicholson's),"British, Scottish",3.2,Average,7,£,45,3,New Town,"New Town, Edinburgh",Edinburgh,EH1 3JD,215,55.9565083333,-3.1877083333,0,0
1780 Bar & Restaurant,"Scottish, British",3.2,Average,10,£,50,4,New Town,"New Town, Edinburgh",Edinburgh,EH2 4LS,215,55.9514250000,-3.2053388889,0,0
The Starbank Inn,"British, Contemporary",3.2,Average,8,£,35,3,Leith,"Leith, Edinburgh",Edinburgh,EH5 3BZ,215,55.9798930000,-3.2021070000,0,0
The Potting Shed,British,3.1,Average,31,£,35,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH8 9BT,215,55.9450416667,-3.1870833333,0,0
Clerk's Bar,"Grill, Burger",3.1,Average,12,£,35,3,Newington,"Newington, Edinburgh",Edinburgh,EH8 9PT,215,55.9396890000,-3.1800840000,0,0
The Other Place,"American, Scottish",3.1,Average,18,£,45,3,Canonmills,"Canonmills, Edinburgh",Edinburgh,EH7 4EB,215,55.9627194444,-3.1964111111,0,0
Dirty Dicks,British,3.1,Average,9,£,45,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 4LS,215,55.9515000000,-3.2049000000,0,0
Platform 5,British,3.1,Average,8,£,35,3,Haymarket,"Haymarket, Edinburgh",Edinburgh,EH11 5DR,215,55.9462030000,-3.2184990000,0,0
Greyfriars Bobby (Nicholson's),"British, Scottish",3.1,Average,8,£,45,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2QE,215,55.9470138889,-3.1912222222,0,0
The Brauhaus,Drinks Only,3.1,Average,6,£,25,2,Tollcross,"Tollcross, Edinburgh",Edinburgh,EH3 9JG,215,55.9443583333,-3.2018805556,0,0
The Amber Rose,British,3.1,Average,5,£,15,2,New Town,"New Town, Edinburgh",Edinburgh,EH2 4LS,215,55.9519090000,-3.2034280000,0,0
Haymarket (Nicholson's),"British, Scottish",3.1,Average,7,£,45,3,West End,"West End, Edinburgh",Edinburgh,EH12 5DS,215,55.9462750000,-3.2163361111,0,0
The Royal Mile Tavern,"Scottish, British",3.1,Average,7,£,40,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 1SG,215,55.9502638889,-3.1868694444,0,0
The Old Bell Inn,British,3.1,Average,7,£,45,3,Newington,"Newington, Edinburgh",Edinburgh,EH9 1PH,215,55.9348916667,-3.1791055556,0,0
Arcade,"Scottish, British",3.0,Average,9,£,45,3,"Arcade, Old Town","Arcade, Old Town, Edinburgh",Edinburgh,EH1 1PB,215,55.9504490000,-3.1886990000,0,0
The Royal Dick,British,3.0,Average,7,£,40,3,Newington,"Newington, Edinburgh",Edinburgh,EH9 1PL,215,55.9399620000,-3.1815890000,0,0
Mathers Bar,Drinks Only,3.1,Average,5,£,30,3,West End,"West End, Edinburgh",Edinburgh,EH1 3JU,215,55.9503277778,-3.2084138889,0,0
The Canons' Gait,"Scottish, British",3.0,Average,6,£,30,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH8 8AB,215,55.9506638889,-3.1824416667,0,0
The Blue Goose,British,3.0,Average,6,£,40,3,Craiglockhart,"Craiglockhart, Edinburgh",Edinburgh,EH14 1TG,215,55.9233138889,-3.2475972222,0,0
Mathers Bar,British,3.0,Average,5,£,35,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 4PA,215,55.9569777778,-3.1880361111,0,0
Finnegan's Wake,Drinks Only,3.0,Average,4,£,25,2,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2HE,215,55.9486361111,-3.1937388889,0,0
The Harp & Castle,British,3.0,Average,4,£,25,2,Leith,"Leith, Edinburgh",Edinburgh,EH6 5BU,215,55.9652972222,-3.1764833333,0,0
Black Bull,British,3.0,Average,3,£,35,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2HY,215,55.9472000000,-3.1970222222,0,0
Village Inn,Drinks Only,3.0,Average,2,£,20,2,Gorgie,"Gorgie, Edinburgh",Edinburgh,EH14 2ER,215,55.9251710000,-3.2554000000,0,0
The Standing Order (JD Wetherspoon),British,2.7,Average,14,£,35,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 2JR,215,55.9530944444,-3.1997527778,0,0
McCowans,"British, Grill",2.9,Average,15,£,35,3,"Fountain Park, Fountainbridge","Fountain Park, Fountainbridge, Edinburgh",Edinburgh,EH11 1AF,215,55.9408140000,-3.2174640000,0,0
The Slug & Lettuce,British,2.9,Average,8,£,35,3,"Omni Centre, New Town","Omni Centre, New Town, Edinburgh",Edinburgh,EH1 3BN,215,55.9563638889,-3.1863250000,0,0
Alexander Graham Bell (JD Wetherspoon),British,2.9,Average,6,£,35,3,New Town,"New Town, Edinburgh",Edinburgh,EH2 4JZ,215,55.9520110000,-3.2053290000,0,0
Shakespeare,British,2.9,Average,6,£,35,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1,215,55.9475138889,-3.2063027778,0,0
The Cuckoo's Nest,American,2.9,Average,4,£,30,3,Tollcross,"Tollcross, Edinburgh",Edinburgh,EH3 9JP,215,55.9422555556,-3.2036111111,0,0
Doctors (Taylor Walker),British,2.9,Average,6,£,35,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2QN,215,55.9457750000,-3.1908020000,0,0
The Castle Arms,"Scottish, British",2.9,Average,4,£,30,3,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2PW,215,55.9483111111,-3.1944250000,0,0
The Spylaw Tavern,British,2.9,Average,2,£,45,3,Colinton,"Colinton, Edinburgh",Edinburgh,EH13 0JT,215,55.9076888889,-3.2581861111,0,0
Robin's Nest,"British, Grill",2.9,Average,3,£,35,3,Liberton,"Liberton, Edinburgh",Edinburgh,EH17 7PY,215,55.9150111111,-3.1490750000,0,0
Ensign Ewart,"Scottish, British",2.9,Average,4,£,25,2,Old Town,"Old Town, Edinburgh",Edinburgh,EH1 2PE,215,55.9490666667,-3.1943333333,0,0
The Playfair (JD Wetherspoon),British,2.9,Average,4,£,35,3,"Omni Centre, New Town","Omni Centre, New Town, Edinburgh",Edinburgh,EH1 3AJ,215,55.9563861111,-3.1862750000,0,0
The Kilted Pig,British,2.9,Average,4,£,35,3,Craiglockhart,"Craiglockhart, Edinburgh",Edinburgh,EH14 1AL,215,55.9279888889,-3.2298250000,0,0
Tolbooth Tavern,British,2.9,Average,6,£,25,2,Old Town,"Old Town, Edinburgh",Edinburgh,EH8 8BN,215,55.9513555556,-3.1800277778,0,0
