name,cuisines,aggregate_rating,rating_text,votes,currency,average_cost_for_two,price_range,locality,locality_verbose,city,zipcode,country_id,latitude,longitude,has_online_delivery,has_table_booking
Soju,"Healthy Food, Sandwich, Bar Food",4.0,Very Good,127,$,12000,2,"Galería Santiago, Santiago Centro","Galería Santiago, Santiago Centro, Santiago",Santiago,,42,-33.4381888081,-70.6485321745,0,0
Curry & Kabab Indian Restaurant,Indian,4.0,Very Good,79,$,16000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4194620000,-70.6073030000,0,0
Lai Thai,Thai,4.0,Very Good,109,$,22000,2,"Galería Francisco de Aguirre, Providencia","Galería Francisco de Aguirre, Providencia, Santiago",Santiago,,42,-33.4183668246,-70.6040189043,0,0
Sajj,"Arabian, Fast Food",4.0,Very Good,90,$,9500,1,Ñuñoa,"Ñuñoa, Santiago",Santiago,,42,-33.4552163165,-70.5964212120,0,0
RomAmor,Pizza,4.0,Very Good,89,$,13000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4393582868,-70.6131058931,0,0
Pizzeria Italia Maestro Pizzero,"Pizza, Italian",4.0,Very Good,65,$,10500,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4374434670,-70.6159017608,0,0
Los Miserables,"Mexican, Fast Food",4.0,Very Good,144,$,9000,1,Bellavista,"Bellavista, Santiago",Santiago,,42,-33.4347404328,-70.6353336945,0,0
Caprioli,"Home-made, Sandwich, Healthy Food, Cafe",3.9,Good,83,$,13000,2,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.4117949669,-70.6027777120,0,0
Niu Sushi,"Sushi, Japanese",3.9,Good,112,$,22000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4239019898,-70.6104203314,0,0
Bar Nacional 1,"Chilean, Steak, Sandwich, Seafood",3.9,Good,99,$,13000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4397606062,-70.6529199332,0,0
Buffalo Waffles,"American, Fast Food",3.9,Good,91,$,8000,1,Providencia,"Providencia, Santiago",Santiago,,42,-33.4184860000,-70.6044660000,0,0
Sherezade,Arabian,3.9,Good,96,$,12000,2,Recoleta,"Recoleta, Santiago",Santiago,,42,-33.4291732209,-70.6427885592,0,0
Amanda's,"Arabian, Venezuelan",3.9,Good,98,$,8000,1,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4391666667,-70.6581805556,0,0
"Hola, Bagels",Sandwich,3.9,Good,54,$,9000,1,Providencia,"Providencia, Santiago",Santiago,,42,-33.4476698046,-70.6247061118,0,0
DonKame Yoko,Japanese,3.9,Good,59,$,20000,2,Bellavista,"Bellavista, Santiago",Santiago,,42,-33.4300000000,-70.6300000000,0,0
El Palacio del Poroto con Rienda,"Chilean, Home-made",3.9,Good,62,$,10000,2,Estación Central,"Estación Central, Santiago",Santiago,,42,-33.4599807681,-70.6960760057,0,0
Verde que Te Quiero Verde,"Healthy Food, Home-made, Chilean",3.9,Good,48,$,14000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4424489361,-70.6765421480,0,0
Waya's Gyros,"Greek, Fast Food",3.9,Good,90,$,7000,1,Providencia,"Providencia, Santiago",Santiago,,42,-33.4304746100,-70.6226002425,0,0
Sabores de Mexico,Mexican,3.9,Good,25,$,12000,2,"Mercado de Abastos Tirso de Molina, Recoleta","Mercado de Abastos Tirso de Molina, Recoleta, Santiago",Santiago,,42,-33.4317773786,-70.6504606828,0,0
InPasta,Italian,3.9,Good,39,$,17000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4500000000,-70.6300000000,0,0
Fortunata,"Ice Cream, Desserts, Italian",3.9,Good,41,$,8000,1,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.3922611111,-70.5539638889,0,0
Hogs,"Fast Food, Sandwich",3.8,Good,262,$,12000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4204278613,-70.6057348475,0,0
Tortilla Factory,Mexican,3.8,Good,144,$,15000,2,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.3909303688,-70.5443444476,0,0
Dominó,"Fast Food, Sandwich",3.8,Good,163,$,13000,2,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.4141472134,-70.6006416678,0,0
W.O.K.,"Chinese, Thai",3.8,Good,126,$,15000,2,"Costanera Center, Providencia","Costanera Center, Providencia, Santiago",Santiago,,42,-33.4184765239,-70.6068908796,0,0
Nippon,"Sushi, Japanese",3.8,Good,76,$,23000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4229119543,-70.6123102829,0,0
Martuca,"Sandwich, Fast Food",3.8,Good,69,$,13000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4311080000,-70.6186960000,0,0
Pita House,Arabian,3.8,Good,104,$,12000,2,"Centro Comercial Eve, Vitacura","Centro Comercial Eve, Vitacura, Santiago",Santiago,,42,-33.3939368055,-70.5789251626,0,0
Luck Thai,Thai,3.8,Good,64,$,12000,2,"Mercado de Abastos Tirso de Molina, Recoleta","Mercado de Abastos Tirso de Molina, Recoleta, Santiago",Santiago,,42,-33.4317502378,-70.6510614976,0,0
Quick Lunch Alemán,"Bar Food, Sandwich",3.8,Good,88,$,15000,2,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.4081563455,-70.5661035329,0,0
El Tío Manolo,"Fast Food, Sandwich, Burger",3.8,Good,85,$,10000,2,La Reina,"La Reina, Santiago",Santiago,,42,-33.4468222222,-70.5635694444,0,0
Chicken Tea,"Thai, Fast Food",3.8,Good,63,$,8000,1,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4503371885,-70.6641818583,0,0
Karai,"Sushi, Japanese",3.8,Good,55,$,25000,3,Lo Barnechea,"Lo Barnechea, Santiago",Santiago,,42,-33.3644863236,-70.4945442080,0,0
Santiago Shawarma,Arabian,3.8,Good,58,$,11000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4305328097,-70.6192189828,0,0
Voraz Pizza,Pizza,3.8,Good,67,$,11000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4287299999,-70.6199438497,0,0
Wally's Burgers,Fast Food,3.8,Good,50,$,15000,2,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.3944160000,-70.5157690000,0,0
Café Haussmann,"Sandwich, Cafe",3.8,Good,53,$,11000,2,"Boulevard Nueva Las Condes, Las Condes","Boulevard Nueva Las Condes, Las Condes, Santiago",Santiago,,42,-33.4053144150,-70.5741015449,0,0
Da Dino,Pizza,3.8,Good,51,$,10000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4427944444,-70.6468972222,0,0
Chato's,"Sandwich, Fast Food",3.8,Good,57,$,10000,2,La Reina,"La Reina, Santiago",Santiago,,42,-33.4440063892,-70.5720214918,0,0
El Taita Peruano,"Pastry, Bakery, Sandwich, Peruvian",3.8,Good,30,$,12000,2,Ñuñoa,"Ñuñoa, Santiago",Santiago,,42,-33.4607815776,-70.6210321561,0,0
Capellán/8,"Sandwich, Healthy Food",3.8,Good,52,$,13000,2,Bellavista,"Bellavista, Santiago",Santiago,,42,-33.4322773836,-70.6297590584,0,0
Sawasdee,Thai,3.8,Good,46,$,8000,1,Providencia,"Providencia, Santiago",Santiago,,42,-33.4324771610,-70.6226448342,0,0
Sandborja,Sandwich,3.8,Good,33,$,16000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4400000000,-70.6400000000,0,0
Poker Bar,"Fast Food, Sandwich",3.8,Good,49,$,9000,1,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4409444444,-70.6481027778,0,0
Papa John's,Pizza,3.8,Good,50,$,12000,2,Vitacura,"Vitacura, Santiago",Santiago,,42,-33.3894094753,-70.5689238757,0,0
Il Romano,"Italian, Pizza",3.8,Good,49,$,12000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4470786890,-70.6358429790,0,0
Rapa Nui,"Chilean, Home-made",3.8,Good,41,$,9500,1,Providencia,"Providencia, Santiago",Santiago,,42,-33.4439862462,-70.6198553368,0,0
Green Pizza,Pizza,3.8,Good,34,$,18000,2,Lo Barnechea,"Lo Barnechea, Santiago",Santiago,,42,-33.3419320000,-70.5213440000,0,0
Felipe Didier,"Italian, Pizza, Cafe",3.8,Good,43,$,9000,1,Providencia,"Providencia, Santiago",Santiago,,42,-33.4284339583,-70.6261186302,0,0
Pardeshi Tadka,Indian,3.8,Good,34,$,16000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4186125285,-70.6043008715,0,0
Shawarma,"Arabian, Fast Food",3.8,Good,26,$,10000,2,"La Vega Central, Recoleta","La Vega Central, Recoleta, Santiago",Santiago,,42,-33.4301701802,-70.6497452036,0,0
Iyael,"Empanadas, Cafe",3.8,Good,34,$,6500,1,Providencia,"Providencia, Santiago",Santiago,,42,-33.4453722222,-70.6204916667,0,0
Ahlen,Arabian,3.8,Good,18,$,9000,1,Recoleta,"Recoleta, Santiago",Santiago,,42,-33.4287003398,-70.6436411664,0,0
Crepes & Waffles,Cafe,3.7,Good,81,$,24000,2,"Mall Parque Arauco, Las Condes","Mall Parque Arauco, Las Condes, Santiago",Santiago,,42,-33.4029023115,-70.5774603412,0,0
Mr. Fish,Seafood,3.7,Good,66,$,18000,2,Ñuñoa,"Ñuñoa, Santiago",Santiago,,42,-33.4549374287,-70.5970750004,0,0
Niu Sushi,"Sushi, Japanese",3.7,Good,62,$,22000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4288872541,-70.6194815040,0,0
Falafel Asly,Arabian,3.7,Good,68,$,11000,2,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.3967597941,-70.5503358319,0,0
Oceanika,"Sushi, Nikkei",3.7,Good,54,$,15000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4480214000,-70.6448205000,0,0
Munich,Sandwich,3.7,Good,62,$,10000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4472378682,-70.6321247667,0,0
Take A Wok,"Asian, Thai",3.7,Good,44,$,10500,2,"Mall Parque Arauco, Las Condes","Mall Parque Arauco, Las Condes, Santiago",Santiago,,42,-33.4019193140,-70.5794800445,0,0
Ijole,Mexican,3.8,Good,58,$,10000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4569140000,-70.6358940000,0,0
Tommy Beans,"Fast Food, Mexican",3.7,Good,57,$,8000,1,"Mall Parque Arauco, Las Condes","Mall Parque Arauco, Las Condes, Santiago",Santiago,,42,-33.4016441735,-70.5796094611,0,0
Torremolinos,"Home-made, Sandwich",3.7,Good,40,$,10000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4401226361,-70.6409948319,0,0
Kimura,"Sushi, Japanese",3.7,Good,58,$,18500,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4452569195,-70.6063165516,0,0
Q'Pasapalo El Merendero Venezolano,"Venezuelan, Home-made",3.7,Good,37,$,12000,2,Ñuñoa,"Ñuñoa, Santiago",Santiago,,42,-33.4488194444,-70.6231472222,0,0
Papa John's,Pizza,3.7,Good,47,$,12000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4195880612,-70.5999939144,0,0
Mikan Sushi,"Sushi, Japanese",3.7,Good,58,$,16000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4479290000,-70.6353590000,0,0
Charly Dog,Fast Food,3.7,Good,46,$,9500,1,Providencia,"Providencia, Santiago",Santiago,,42,-33.4287411923,-70.6195381656,0,0
Central Pizza,Pizza,3.7,Good,40,$,6000,1,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4371440978,-70.6472279504,0,0
El Cumbión,"Chilean, Home-made",3.7,Good,30,$,19000,2,Lo Prado,"Lo Prado, Santiago",Santiago,,42,-33.4530361111,-70.7362055556,0,0
Empanadas Tinita,Empanadas,3.7,Good,41,$,5000,1,Mercado de Providencia,"Mercado de Providencia, Santiago",Santiago,,42,-33.4269859143,-70.6175419316,0,0
Dominó,"Fast Food, Sandwich",3.7,Good,43,$,10000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4287277614,-70.6194912270,0,0
Planta Maestra,Healthy Food,3.7,Good,36,$,15000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4395750000,-70.6133194444,0,0
Sumas,"Italian, Healthy Food",3.6,Good,34,$,12000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4377752901,-70.6449118629,0,0
Dominó,"Fast Food, Sandwich",3.7,Good,36,$,10000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4433240452,-70.6507798657,0,0
Wasabi,"Sushi, Japanese",3.7,Good,37,$,26000,3,Providencia,"Providencia, Santiago",Santiago,,42,-33.4304264833,-70.6192940846,0,0
Arte Vegetal,"Sandwich, Healthy Food",3.7,Good,44,$,5000,1,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4443773537,-70.6564413384,0,0
Milano's Pizza,Pizza,3.7,Good,45,$,12000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4369166667,-70.6569583333,0,0
Evergreen,Home-made,3.7,Good,40,$,8000,1,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4463015322,-70.6537413597,0,0
Tutto Pizzas,Pizza,3.7,Good,25,$,11000,2,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.4128722222,-70.5402666667,0,0
Mr. Fish,Seafood,3.7,Good,24,$,18000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4262640000,-70.6144640000,0,0
Thai Isan,Thai,3.7,Good,21,$,15000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4763434472,-70.6450040638,0,0
La Micropasta,Italian,3.7,Good,29,$,10000,2,Quinta Normal,"Quinta Normal, Santiago",Santiago,,42,-33.4400000000,-70.6800000000,0,0
Ginebra Burger Premium,Burger,3.7,Good,31,$,16000,2,Ñuñoa,"Ñuñoa, Santiago",Santiago,,42,-33.4551936586,-70.5968289077,0,0
Misotorino,"Sushi, Japanese",3.7,Good,21,$,18500,2,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.4062817006,-70.5438348278,0,0
Pastelería Lala Leelu,"Pastry, Cafe",4.9,Excellent,161,$,8000,1,Providencia,"Providencia, Santiago",Santiago,,42,-33.4469944444,-70.6298972222,0,0
Clementina,"Cafe, Pastry, Healthy Food",4.6,Excellent,283,$,12000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4176050000,-70.6137330000,0,0
Daniel's Bakery & Cafe,"Cafe, Bakery, Pastry",4.5,Excellent,439,$,12000,2,Ñuñoa,"Ñuñoa, Santiago",Santiago,,42,-33.4402272720,-70.5766798183,0,0
Xoco Por Tí,Cafe,4.5,Excellent,220,$,6500,1,Ñuñoa,"Ñuñoa, Santiago",Santiago,,42,-33.4493611111,-70.6238250000,0,0
Salvador,"Chilean, Cafe",4.4,Very Good,176,$,20000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4412129134,-70.6516448781,0,0
Café Forastero,Cafe,4.4,Very Good,157,$,10000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4455114995,-70.6677046046,0,0
Colmado,"Cafe, Spanish, Sandwich, Pastry",4.3,Very Good,364,$,16000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4377884399,-70.6419191882,0,0
El Taller,"Cafe, Ice Cream",4.3,Very Good,284,$,16000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4279037112,-70.6178057939,0,0
Metissage,"Cafe, Sandwich, Healthy Food",4.3,Very Good,208,$,13000,2,Vitacura,"Vitacura, Santiago",Santiago,,42,-33.4069559393,-70.5994316563,0,0
La Tetería,"Cafe, Sandwich",4.3,Very Good,195,$,15000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4205761757,-70.6097709015,0,0
Big Boba,"Tea, Asian",4.3,Very Good,215,$,6000,1,Providencia,"Providencia, Santiago",Santiago,,42,-33.4306472504,-70.6190952659,0,0
La Resistencia Café,"Cafe, Sandwich, Healthy Food",4.3,Very Good,377,$,16500,2,"Galería Drugstore, Providencia","Galería Drugstore, Providencia, Santiago",Santiago,,42,-33.4219736768,-70.6111609563,0,0
Rende Bú,"Healthy Food, Cafe, Desserts",4.2,Very Good,293,$,15000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4407403777,-70.5919120833,0,0
Inside Tea Connection,"Healthy Food, Cafe",4.2,Very Good,251,$,15000,2,"Mall Parque Arauco, Las Condes","Mall Parque Arauco, Las Condes, Santiago",Santiago,,42,-33.4022789827,-70.5784165487,0,0
Había Una Vez,"Pastry, Korean, Cafe, Healthy Food",4.2,Very Good,205,$,6500,1,Recoleta,"Recoleta, Santiago",Santiago,,42,-33.4316777778,-70.6442861111,0,0
Mazaccone,"Cafe, Pastry, Healthy Food, Sandwich",4.2,Very Good,116,$,19000,2,Vitacura,"Vitacura, Santiago",Santiago,,42,-33.3880008125,-70.5643604323,0,0
La Florencia,"Cafe, Ice Cream, Sandwich",4.2,Very Good,82,$,15000,2,Vitacura,"Vitacura, Santiago",Santiago,,42,-33.3831083874,-70.5727416649,0,0
Cafetería Trufa Gourmet,Cafe,4.2,Very Good,80,$,12000,2,Ñuñoa,"Ñuñoa, Santiago",Santiago,,42,-33.4482295844,-70.5814511329,0,0
Mozart,"Pastry, Cafe",4.2,Very Good,124,$,7000,1,Vitacura,"Vitacura, Santiago",Santiago,,42,-33.3885245847,-70.5779092759,0,0
Sebastian,"Cafe, Healthy Food, Ice Cream",4.2,Very Good,163,$,12000,2,"Galería Drugstore, Providencia","Galería Drugstore, Providencia, Santiago",Santiago,,42,-33.4221295440,-70.6110084057,0,0
Cinnabon,"Pastry, Cafe",4.2,Very Good,107,$,8000,1,"Costanera Center, Providencia","Costanera Center, Providencia, Santiago",Santiago,,42,-33.4177450059,-70.6060121208,0,0
Café de la Candelaria,"Cafe, Sandwich, Bar Food",4.1,Very Good,292,$,19000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4478407323,-70.6247071177,0,0
Quererte,Cafe,4.1,Very Good,200,$,13000,2,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.4169342843,-70.5605191737,0,0
El Árbol,"Cafe, Healthy Food, Bar Food",4.1,Very Good,154,$,9500,1,Providencia,"Providencia, Santiago",Santiago,,42,-33.4313599128,-70.6231024861,0,0
Coffee Culture,Cafe,4.1,Very Good,93,$,8000,1,Maipú,"Maipú, Santiago",Santiago,,42,-33.5077361231,-70.7599414140,0,0
Il Maestrale,"Ice Cream, Cafe, Desserts",4.1,Very Good,127,$,12000,2,"Patio Bellavista, Barrio Bellavista, Providencia","Patio Bellavista, Barrio Bellavista, Providencia, Santiago",Santiago,,42,-33.4338274648,-70.6344529241,0,0
Ubuntu Café,Cafe,4.1,Very Good,87,$,12500,2,Ñuñoa,"Ñuñoa, Santiago",Santiago,,42,-33.4380455599,-70.5781453103,0,0
Etienne Marcel,"Pastry, French, Cafe",4.1,Very Good,75,$,7000,1,Ñuñoa,"Ñuñoa, Santiago",Santiago,,42,-33.4551158946,-70.6235514209,0,0
Crepes & Waffles,"French, Cafe, Ice Cream",4.0,Very Good,304,$,20000,2,"Costanera Center, Providencia","Costanera Center, Providencia, Santiago",Santiago,,42,-33.4172093764,-70.6065056473,0,0
La Manzana Confitada,Cafe,4.0,Very Good,249,$,16000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4384350155,-70.6410944089,0,0
Eric Kayser,"Pastry, Cafe, Bakery",4.0,Very Good,164,$,8000,1,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.4165903479,-70.5976909027,0,0
Survenïr,Cafe,3.9,Good,133,$,10500,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4481968537,-70.6246963888,0,0
Cacao Much,Cafe,4.0,Very Good,110,$,12000,2,Providencia,"Providencia, Santiago",Santiago,7510034,42,-33.4196841390,-70.6062154061,0,0
Confitería Torres,"Seafood, Steak, Cafe, Bar Food",4.0,Very Good,130,$,30000,3,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4460690552,-70.6581914797,0,0
Emporio La Rosa,"Cafe, Ice Cream, Chilean",4.0,Very Good,175,$,15000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4369748278,-70.6404647604,0,0
Mosqueto,Cafe,4.0,Very Good,154,$,13000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4375184491,-70.6443606690,0,0
Cofi,Cafe,4.0,Very Good,100,$,11000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4271739515,-70.6203022599,0,0
Rende Bú,"Healthy Food, Cafe, Desserts",4.0,Very Good,105,$,13500,2,Ñuñoa,"Ñuñoa, Santiago",Santiago,,42,-33.4489460000,-70.6243280000,0,0
Café Colonia,"Cafe, Pastry, Sandwich",4.0,Very Good,162,$,9000,1,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4413332152,-70.6465751678,0,0
Leerté,Cafe,4.0,Very Good,139,$,17000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4355166667,-70.6458888889,0,0
Condi,"Cafe, Pastry",4.0,Very Good,122,$,19000,2,Ñuñoa,"Ñuñoa, Santiago",Santiago,,42,-33.4544204908,-70.6060895696,0,0
La Chocolatine,"Cafe, French, Desserts",4.0,Very Good,76,$,15000,2,Vitacura,"Vitacura, Santiago",Santiago,,42,-33.3863242165,-70.5635162070,0,0
Café Ritual,"Cafe, Pastry, Ice Cream",4.0,Very Good,64,$,13000,2,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.4164383886,-70.5951863900,0,0
Fix Café,Cafe,4.1,Very Good,80,$,13000,2,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.4166488368,-70.5942197889,0,0
Doméstico,Cafe,4.0,Very Good,57,$,11000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4398616054,-70.6410354003,0,0
Wicked Food Truck,"Cafe, Sandwich",4.0,Very Good,64,$,8000,1,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.4033078788,-70.5749477819,0,0
Delice D' Alsace,"Cafe, Pastry, French",4.0,Very Good,58,$,15000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4370103605,-70.6064872071,0,0
Silvestre,Cafe,4.0,Very Good,46,$,15000,2,Ñuñoa,"Ñuñoa, Santiago",Santiago,,42,-33.4482277778,-70.6234750000,0,0
Café Diario,Cafe,4.0,Very Good,56,$,8000,1,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.4086391342,-70.5707762763,0,0
Café del Opera,"Cafe, Pastry, Healthy Food, Ice Cream",3.9,Good,226,$,18000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4375399924,-70.6430956721,0,0
Sabor de Buenos Aires,"Cafe, Healthy Food, Empanadas, Sandwich, Pizza, Pastry",3.9,Good,202,$,8500,1,Providencia,"Providencia, Santiago",Santiago,,42,-33.4292988558,-70.5927677080,0,0
7 Alces,"Cafe, Healthy Food",3.9,Good,135,$,10000,2,Vitacura,"Vitacura, Santiago",Santiago,,42,-33.4024639945,-70.5985867605,0,0
Emporio Armani Caffe,"Cafe, Italian",3.9,Good,97,$,38000,3,"Mall Parque Arauco, Las Condes","Mall Parque Arauco, Las Condes, Santiago",Santiago,,42,-33.4015313740,-70.5775719881,0,0
Faustina,Cafe,3.9,Good,97,$,8000,1,Providencia,"Providencia, Santiago",Santiago,,42,-33.4204538863,-70.6113681570,0,0
Bagels & Co.,"Cafe, Bakery",3.9,Good,60,$,7000,1,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.4183883727,-70.5998098478,0,0
VOP Café,"Cafe, Healthy Food",3.9,Good,94,$,19000,2,Las Condes,"Las Condes, Santiago",Santiago,,42,-33.4136275137,-70.5977938324,0,0
Jengibre Specialty Coffee,"Sandwich, Cafe",3.9,Good,36,$,15000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4202611111,-70.6090166667,0,0
Emporio La Rosa,"Cafe, Ice Cream, Chilean",3.9,Good,72,$,15000,2,"Galería Drugstore, Providencia","Galería Drugstore, Providencia, Santiago",Santiago,,42,-33.4223187111,-70.6114053726,0,0
Café Zanelli,"Cafe, Sandwich, Pastry",3.9,Good,50,$,16000,2,Providencia,"Providencia, Santiago",Santiago,,42,-33.4422805556,-70.5936666667,0,0
Café del Barrio,"Cafe, Pastry",3.9,Good,46,$,5000,1,Ñuñoa,"Ñuñoa, Santiago",Santiago,,42,-33.4532914966,-70.5766288564,0,0
Caffe Da Lucía,Cafe,3.9,Good,46,$,15000,2,Santiago Centro,"Santiago Centro, Santiago",Santiago,,42,-33.4370050446,-70.6432646513,0,0
Nook Café,Cafe,3.9,Good,36,$,9000,1,Vitacura,"Vitacura, Santiago",Santiago,,42,-33.4062663069,-70.5997511744,0,0
La Estación,"Cafe, Sandwich, Healthy Food",3.9,Good,38,$,23000,2,Vitacura,"Vitacura, Santiago",Santiago,,42,-33.4031844455,-70.5963357165,0,0
